日期,品类,流量来源,访客数,浏览量,平均停留时长(秒),跳失率,加购人数,支付买家数,支付转化率,支付订单数,支付金额,支付件数,退款订单数,退款金额,客单价,件单价
2025-07-12,电子,直播,256,645,102.5,0.3439,32,6,0.0234,35,10385.58,46,2,576.86,296.73,225.77
2025-07-12,电子,自然搜索,486,1178,82.8,0.3583,68,9,0.0185,35,10385.58,46,2,576.86,296.73,225.77
2025-07-12,美妆,付费推广,831,2146,101.0,0.4869,116,35,0.0421,128,18618.35,178,4,533.18,145.46,104.6
2025-07-12,美妆,推荐,591,1824,86.0,0.5035,105,28,0.0474,128,18618.35,178,4,533.18,145.46,104.6
2025-07-12,美妆,直接访问,330,989,108.5,0.534,43,11,0.0333,128,18618.35,178,4,533.18,145.46,104.6
2025-07-12,美妆,直播,464,1147,114.5,0.4599,75,20,0.0431,128,18618.35,178,4,533.18,145.46,104.6
2025-07-12,美妆,自然搜索,867,2013,53.6,0.3842,144,33,0.0381,128,18618.35,178,4,533.18,145.46,104.6
2025-07-12,食品,付费推广,637,2061,61.7,0.4655,84,24,0.0377,138,7847.29,190,4,185.26,56.86,41.3
2025-07-12,食品,推荐,567,1290,113.5,0.4746,109,24,0.0423,138,7847.29,190,4,185.26,56.86,41.3
2025-07-12,食品,直接访问,295,960,89.9,0.3765,54,14,0.0475,138,7847.29,190,4,185.26,56.86,41.3
2025-07-12,食品,直播,412,971,55.1,0.4859,53,18,0.0437,138,7847.29,190,4,185.26,56.86,41.3
2025-07-12,食品,自然搜索,777,2471,59.9,0.5193,138,33,0.0425,138,7847.29,190,4,185.26,56.86,41.3
2025-07-13,服装,付费推广,567,1934,63.1,0.4591,88,13,0.0229,69,10959.51,104,2,315.75,158.83,105.38
2025-07-13,服装,推荐,423,1305,96.1,0.3126,65,13,0.0307,69,10959.51,104,2,315.75,158.83,105.38
2025-07-13,服装,直接访问,208,537,117.3,0.3457,30,5,0.024,69,10959.51,104,2,315.75,158.83,105.38
2025-07-13,服装,直播,313,730,83.6,0.5219,42,9,0.0288,69,10959.51,104,2,315.75,158.83,105.38
2025-07-13,服装,自然搜索,631,2073,94.4,0.4353,106,19,0.0301,69,10959.51,104,2,315.75,158.83,105.38
2025-07-13,电子,付费推广,422,1307,54.5,0.4553,76,10,0.0237,32,10312.25,40,1,320.29,322.26,257.81
2025-07-13,电子,推荐,321,804,50.1,0.381,52,6,0.0187,32,10312.25,40,1,320.29,322.26,257.81
2025-07-13,电子,直接访问,158,547,74.5,0.3232,28,3,0.019,32,10312.25,40,1,320.29,322.26,257.81
2025-07-13,电子,直播,238,696,111.5,0.4011,46,5,0.021,32,10312.25,40,1,320.29,322.26,257.81
2025-07-13,电子,自然搜索,485,1175,99.9,0.3793,81,10,0.0206,32,10312.25,40,1,320.29,322.26,257.81
2025-07-13,美妆,付费推广,902,2987,114.9,0.3081,121,32,0.0355,142,20052.79,211,10,1180.48,141.22,95.04
2025-07-13,美妆,推荐,764,2656,66.4,0.403,118,31,0.0406,142,20052.79,211,10,1180.48,141.22,95.04
2025-07-13,美妆,直接访问,404,946,53.3,0.4081,57,16,0.0396,142,20052.79,211,10,1180.48,141.22,95.04
2025-07-13,美妆,直播,577,1504,108.8,0.3901,99,24,0.0416,142,20052.79,211,10,1180.48,141.22,95.04
2025-07-13,美妆,自然搜索,1239,3538,94.0,0.5101,239,51,0.0412,142,20052.79,211,10,1180.48,141.22,95.04
2025-07-13,食品,付费推广,664,1588,73.5,0.3424,115,35,0.0527,135,7761.53,175,9,460.03,57.49,44.35
2025-07-13,食品,推荐,554,1371,52.6,0.3466,81,25,0.0451,135,7761.53,175,9,460.03,57.49,44.35
2025-07-13,食品,直接访问,303,794,100.2,0.4453,52,14,0.0462,135,7761.53,175,9,460.03,57.49,44.35
2025-07-13,食品,直播,440,1244,80.9,0.3847,78,23,0.0523,135,7761.53,175,9,460.03,57.49,44.35
2025-07-13,食品,自然搜索,821,2546,117.4,0.3587,162,40,0.0487,135,7761.53,175,9,460.03,57.49,44.35
2025-07-14,服装,付费推广,472,1137,81.9,0.4328,83,12,0.0254,64,10879.91,88,3,496.06,170.0,123.64
2025-07-14,服装,推荐,378,1258,70.8,0.3765,54,8,0.0212,64,10879.91,88,3,496.06,170.0,123.64
2025-07-14,服装,直接访问,212,665,105.9,0.3643,36,6,0.0283,64,10879.91,88,3,496.06,170.0,123.64
2025-07-14,服装,直播,275,654,119.0,0.3241,45,8,0.0291,64,10879.91,88,3,496.06,170.0,123.64
2025-07-14,服装,自然搜索,632,1771,59.0,0.428,113,19,0.0301,64,10879.91,88,3,496.06,170.0,123.64
2025-07-14,电子,付费推广,335,1087,68.1,0.4221,47,7,0.0209,35,10915.42,48,1,272.78,311.87,227.4
2025-07-14,电子,推荐,284,845,52.4,0.4172,35,6,0.0211,35,10915.42,48,1,272.78,311.87,227.4
2025-07-14,电子,直接访问,142,337,119.5,0.3989,24,2,0.0141,35,10915.42,48,1,272.78,311.87,227.4
2025-07-14,电子,直播,224,528,67.3,0.5434,30,4,0.0179,35,10915.42,48,1,272.78,311.87,227.4
2025-07-14,电子,自然搜索,461,1090,69.0,0.3729,69,10,0.0217,35,10915.42,48,1,272.78,311.87,227.4
2025-07-14,美妆,付费推广,638,1948,119.5,0.4696,92,23,0.0361,126,16747.63,189,8,943.31,132.92,88.61
2025-07-14,美妆,推荐,527,1291,62.9,0.4162,97,17,0.0323,126,16747.63,189,8,943.31,132.92,88.61
2025-07-14,美妆,直接访问,251,709,118.4,0.4976,31,10,0.0398,126,16747.63,189,8,943.31,132.92,88.61
2025-07-14,美妆,直播,437,1082,69.4,0.3622,55,17,0.0389,126,16747.63,189,8,943.31,132.92,88.61
2025-07-14,美妆,自然搜索,904,2961,111.0,0.3681,120,38,0.042,126,16747.63,189,8,943.31,132.92,88.61
2025-07-14,食品,付费推广,610,1978,98.8,0.5489,111,33,0.0541,118,6869.78,141,5,254.21,58.22,48.72
2025-07-14,食品,推荐,482,1113,67.7,0.4572,67,25,0.0519,118,6869.78,141,5,254.21,58.22,48.72
2025-07-14,食品,直接访问,243,811,117.5,0.4453,45,12,0.0494,118,6869.78,141,5,254.21,58.22,48.72
2025-07-14,食品,直播,313,833,68.4,0.3556,44,12,0.0383,118,6869.78,141,5,254.21,58.22,48.72
2025-07-14,食品,自然搜索,708,2255,89.8,0.5036,95,33,0.0466,118,6869.78,141,5,254.21,58.22,48.72
2025-07-15,服装,付费推广,465,1588,108.1,0.5091,61,11,0.0237,55,9228.37,67,4,562.68,167.79,137.74
2025-07-15,服装,推荐,437,1011,114.9,0.3079,70,13,0.0297,55,9228.37,67,4,562.68,167.79,137.74
2025-07-15,服装,直接访问,216,489,80.1,0.3158,26,7,0.0324,55,9228.37,67,4,562.68,167.79,137.74
2025-07-15,服装,直播,327,993,71.3,0.3021,48,10,0.0306,55,9228.37,67,4,562.68,167.79,137.74
2025-07-15,服装,自然搜索,667,2182,97.1,0.3761,125,23,0.0345,55,9228.37,67,4,562.68,167.79,137.74
2025-07-15,电子,付费推广,356,1220,75.5,0.3323,48,7,0.0197,34,11240.36,42,1,312.37,330.6,267.63
2025-07-15,电子,推荐,336,882,82.4,0.5473,42,8,0.0238,34,11240.36,42,1,312.37,330.6,267.63
2025-07-15,电子,直接访问,161,555,111.2,0.4766,29,3,0.0186,34,11240.36,42,1,312.37,330.6,267.63
2025-07-15,电子,直播,228,582,56.6,0.407,33,4,0.0175,34,11240.36,42,1,312.37,330.6,267.63
2025-07-15,电子,自然搜索,505,1355,72.7,0.3457,79,11,0.0218,34,11240.36,42,1,312.37,330.6,267.63
2025-07-15,美妆,付费推广,716,2030,94.6,0.4723,137,29,0.0405,127,18379.55,164,6,797.9,144.72,112.07
2025-07-15,美妆,推荐,645,1624,50.3,0.4253,119,27,0.0419,127,18379.55,164,6,797.9,144.72,112.07
2025-07-15,美妆,直接访问,318,763,55.9,0.3453,54,13,0.0409,127,18379.55,164,6,797.9,144.72,112.07
2025-07-15,美妆,直播,473,1316,54.9,0.515,82,21,0.0444,127,18379.55,164,6,797.9,144.72,112.07
2025-07-15,美妆,自然搜索,902,2185,63.5,0.351,134,29,0.0322,127,18379.55,164,6,797.9,144.72,112.07
2025-07-15,食品,付费推广,689,2101,58.9,0.3122,122,37,0.0537,122,7075.56,180,6,308.18,58.0,39.31
2025-07-15,食品,推荐,573,1995,70.8,0.3381,85,26,0.0454,122,7075.56,180,6,308.18,58.0,39.31
2025-07-15,食品,直接访问,261,619,66.8,0.3767,33,13,0.0498,122,7075.56,180,6,308.18,58.0,39.31
2025-07-15,食品,直播,454,1045,51.5,0.4571,59,21,0.0463,122,7075.56,180,6,308.18,58.0,39.31
2025-07-15,食品,自然搜索,785,1916,66.7,0.3566,107,36,0.0459,122,7075.56,180,6,308.18,58.0,39.31
2025-07-16,服装,付费推广,450,1237,64.4,0.4789,56,13,0.0289,58,9722.07,79,2,302.13,167.62,123.06
2025-07-16,服装,推荐,380,1104,58.3,0.4952,57,12,0.0316,58,9722.07,79,2,302.13,167.62,123.06
2025-07-16,服装,直接访问,194,612,101.7,0.5268,31,6,0.0309,58,9722.07,79,2,302.13,167.62,123.06
2025-07-16,服装,直播,318,886,52.3,0.3173,51,9,0.0283,58,9722.07,79,2,302.13,167.62,123.06
2025-07-16,服装,自然搜索,634,1457,87.6,0.34,79,18,0.0284,58,9722.07,79,2,302.13,167.62,123.06
2025-07-16,电子,付费推广,396,935,76.9,0.4846,60,7,0.0177,30,9512.1,36,0,0.0,317.07,264.23
2025-07-16,电子,推荐,292,953,79.4,0.5224,45,6,0.0205,30,9512.1,36,0,0.0,317.07,264.23
2025-07-16,电子,直接访问,159,365,114.4,0.4711,31,3,0.0189,30,9512.1,36,0,0.0,317.07,264.23
2025-07-16,电子,直播,255,762,115.2,0.4716,31,5,0.0196,30,9512.1,36,0,0.0,317.07,264.23
2025-07-16,电子,自然搜索,447,1384,53.0,0.4689,79,8,0.0179,30,9512.1,36,0,0.0,317.07,264.23
2025-07-16,美妆,付费推广,657,1792,97.0,0.5427,122,21,0.032,116,16003.62,177,4,536.62,137.96,90.42
2025-07-16,美妆,推荐,554,1540,71.6,0.3697,66,17,0.0307,116,16003.62,177,4,536.62,137.96,90.42
2025-07-16,美妆,直接访问,274,649,98.5,0.4575,44,11,0.0401,116,16003.62,177,4,536.62,137.96,90.42
2025-07-16,美妆,直播,400,1132,66.7,0.4475,64,16,0.04,116,16003.62,177,4,536.62,137.96,90.42
2025-07-16,美妆,自然搜索,863,2654,108.6,0.3725,118,32,0.0371,116,16003.62,177,4,536.62,137.96,90.42
2025-07-16,食品,付费推广,636,2027,75.1,0.3576,87,28,0.044,116,6893.06,174,4,214.04,59.42,39.62
2025-07-16,食品,推荐,527,1433,63.7,0.4171,94,26,0.0493,116,6893.06,174,4,214.04,59.42,39.62
2025-07-16,食品,直接访问,277,790,91.2,0.5106,48,14,0.0505,116,6893.06,174,4,214.04,59.42,39.62
2025-07-16,食品,直播,394,1275,75.5,0.5472,72,16,0.0406,116,6893.06,174,4,214.04,59.42,39.62
2025-07-16,食品,自然搜索,779,2534,99.1,0.4087,120,42,0.0539,116,6893.06,174,4,214.04,59.42,39.62
2025-07-17,服装,付费推广,532,1504,65.1,0.4773,93,13,0.0244,57,9771.46,76,3,479.46,171.43,128.57
2025-07-17,服装,推荐,415,1244,81.2,0.3151,73,12,0.0289,57,9771.46,76,3,479.46,171.43,128.57
2025-07-17,服装,直接访问,230,516,51.6,0.5156,40,7,0.0304,57,9771.46,76,3,479.46,171.43,128.57
2025-07-17,服装,直播,354,1038,54.8,0.5161,59,9,0.0254,57,9771.46,76,3,479.46,171.43,128.57
2025-07-17,服装,自然搜索,701,1822,102.7,0.3379,122,24,0.0342,57,9771.46,76,3,479.46,171.43,128.57
2025-07-17,电子,付费推广,382,965,107.8,0.3728,50,9,0.0236,32,10267.66,47,1,261.26,320.86,218.46
2025-07-17,电子,推荐,325,1004,63.7,0.5331,60,6,0.0185,32,10267.66,47,1,261.26,320.86,218.46
2025-07-17,电子,直接访问,153,482,72.2,0.3775,21,3,0.0196,32,10267.66,47,1,261.26,320.86,218.46
2025-07-17,电子,直播,257,872,75.6,0.5006,39,5,0.0195,32,10267.66,47,1,261.26,320.86,218.46
2025-07-17,电子,自然搜索,468,1037,115.9,0.4639,87,10,0.0214,32,10267.66,47,1,261.26,320.86,218.46
2025-07-17,美妆,付费推广,785,2291,84.2,0.3144,155,28,0.0357,118,16734.1,172,8,1052.07,141.81,97.29
2025-07-17,美妆,推荐,602,1534,77.6,0.3682,106,22,0.0365,118,16734.1,172,8,1052.07,141.81,97.29
2025-07-17,美妆,直接访问,299,937,77.7,0.4411,55,11,0.0368,118,16734.1,172,8,1052.07,141.81,97.29
2025-07-17,美妆,直播,542,1605,86.8,0.5087,95,22,0.0406,118,16734.1,172,8,1052.07,141.81,97.29
2025-07-17,美妆,自然搜索,1014,3262,53.5,0.5231,182,37,0.0365,118,16734.1,172,8,1052.07,141.81,97.29
2025-07-17,食品,付费推广,722,2149,112.1,0.3123,105,34,0.0471,115,6703.7,144,7,368.24,58.29,46.55
2025-07-17,食品,推荐,543,1197,97.6,0.4219,92,22,0.0405,115,6703.7,144,7,368.24,58.29,46.55
2025-07-17,食品,直接访问,249,760,100.4,0.5075,46,11,0.0442,115,6703.7,144,7,368.24,58.29,46.55
2025-07-17,食品,直播,381,879,50.7,0.5154,71,19,0.0499,115,6703.7,144,7,368.24,58.29,46.55
2025-07-17,食品,自然搜索,743,2106,114.3,0.3953,127,30,0.0404,115,6703.7,144,7,368.24,58.29,46.55
2025-07-18,服装,付费推广,453,1514,75.8,0.3098,66,13,0.0287,59,9626.11,79,3,462.26,163.15,121.85
2025-07-18,服装,推荐,391,947,69.2,0.4473,60,12,0.0307,59,9626.11,79,3,462.26,163.15,121.85
2025-07-18,服装,直接访问,186,471,66.6,0.4698,30,5,0.0269,59,9626.11,79,3,462.26,163.15,121.85
2025-07-18,服装,直播,290,972,78.4,0.3078,35,8,0.0276,59,9626.11,79,3,462.26,163.15,121.85
2025-07-18,服装,自然搜索,635,2131,66.7,0.406,123,19,0.0299,59,9626.11,79,3,462.26,163.15,121.85
2025-07-18,电子,付费推广,340,1125,97.6,0.5227,51,6,0.0176,30,9786.7,40,1,270.69,326.22,244.67
2025-07-18,电子,推荐,257,630,115.3,0.4889,35,5,0.0195,30,9786.7,40,1,270.69,326.22,244.67
2025-07-18,电子,直接访问,144,336,78.6,0.3657,26,3,0.0208,30,9786.7,40,1,270.69,326.22,244.67
2025-07-18,电子,直播,185,424,66.3,0.3662,27,4,0.0216,30,9786.7,40,1,270.69,326.22,244.67
2025-07-18,电子,自然搜索,424,1125,115.4,0.3093,68,9,0.0212,30,9786.7,40,1,270.69,326.22,244.67
2025-07-18,美妆,付费推广,659,2075,106.2,0.4414,85,25,0.0379,112,15061.63,143,6,763.8,134.48,105.33
2025-07-18,美妆,推荐,627,1642,100.5,0.4934,104,23,0.0367,112,15061.63,143,6,763.8,134.48,105.33
2025-07-18,美妆,直接访问,268,744,96.3,0.3395,35,10,0.0373,112,15061.63,143,6,763.8,134.48,105.33
2025-07-18,美妆,直播,467,1328,112.4,0.4441,91,15,0.0321,112,15061.63,143,6,763.8,134.48,105.33
2025-07-18,美妆,自然搜索,793,2026,89.3,0.3645,114,36,0.0454,112,15061.63,143,6,763.8,134.48,105.33
2025-07-18,食品,付费推广,536,1865,55.4,0.5,88,21,0.0392,107,6288.78,161,6,282.48,58.77,39.06
2025-07-18,食品,推荐,482,1395,50.7,0.3183,64,25,0.0519,107,6288.78,161,6,282.48,58.77,39.06
2025-07-18,食品,直接访问,221,495,72.0,0.3451,35,10,0.0452,107,6288.78,161,6,282.48,58.77,39.06
2025-07-18,食品,直播,380,1267,72.8,0.3088,55,19,0.05,107,6288.78,161,6,282.48,58.77,39.06
2025-07-18,食品,自然搜索,672,2221,51.7,0.4236,105,33,0.0491,107,6288.78,161,6,282.48,58.77,39.06
2025-07-19,服装,付费推广,601,1855,61.0,0.4731,84,15,0.025,68,10839.3,91,5,641.08,159.4,119.11
2025-07-19,服装,推荐,453,1495,53.0,0.5095,78,12,0.0265,68,10839.3,91,5,641.08,159.4,119.11
2025-07-19,服装,直接访问,215,667,54.8,0.4204,29,6,0.0279,68,10839.3,91,5,641.08,159.4,119.11
2025-07-19,服装,直播,318,1087,110.0,0.5267,59,8,0.0252,68,10839.3,91,5,641.08,159.4,119.11
2025-07-19,服装,自然搜索,735,1865,96.3,0.4739,105,19,0.0259,68,10839.3,91,5,641.08,159.4,119.11
2025-07-19,电子,付费推广,392,963,95.6,0.477,57,9,0.023,37,12396.99,45,2,540.59,335.05,275.49
2025-07-19,电子,推荐,346,916,100.0,0.4303,48,6,0.0173,37,12396.99,45,2,540.59,335.05,275.49
2025-07-19,电子,直接访问,171,436,81.1,0.4492,28,4,0.0234,37,12396.99,45,2,540.59,335.05,275.49
2025-07-19,电子,直播,262,768,117.7,0.4528,39,5,0.0191,37,12396.99,45,2,540.59,335.05,275.49
2025-07-19,电子,自然搜索,526,1451,111.6,0.524,82,12,0.0228,37,12396.99,45,2,540.59,335.05,275.49
2025-07-19,美妆,付费推广,863,2736,51.1,0.4406,128,35,0.0406,139,18550.22,208,8,1058.37,133.45,89.18
2025-07-19,美妆,推荐,659,2291,109.0,0.3903,97,26,0.0395,139,18550.22,208,8,1058.37,133.45,89.18
2025-07-19,美妆,直接访问,312,1034,51.2,0.3976,46,11,0.0353,139,18550.22,208,8,1058.37,133.45,89.18
2025-07-19,美妆,直播,455,1048,50.7,0.5398,82,14,0.0308,139,18550.22,208,8,1058.37,133.45,89.18
2025-07-19,美妆,自然搜索,956,2778,50.1,0.4829,144,38,0.0397,139,18550.22,208,8,1058.37,133.45,89.18
2025-07-19,食品,付费推广,633,1465,87.0,0.5372,100,28,0.0442,129,7281.68,201,5,241.14,56.45,36.23
2025-07-19,食品,推荐,484,1090,67.6,0.3773,58,20,0.0413,129,7281.68,201,5,241.14,56.45,36.23
2025-07-19,食品,直接访问,263,637,83.8,0.4148,40,14,0.0532,129,7281.68,201,5,241.14,56.45,36.23
2025-07-19,食品,直播,353,1051,86.1,0.5183,57,16,0.0453,129,7281.68,201,5,241.14,56.45,36.23
2025-07-19,食品,自然搜索,762,1732,102.9,0.4033,127,39,0.0512,129,7281.68,201,5,241.14,56.45,36.23
2025-07-20,服装,付费推广,506,1246,96.3,0.5068,90,17,0.0336,66,11037.79,96,4,557.37,167.24,114.98
2025-07-20,服装,推荐,416,1348,95.4,0.3611,55,12,0.0288,66,11037.79,96,4,557.37,167.24,114.98
2025-07-20,服装,直接访问,234,545,105.4,0.3887,40,7,0.0299,66,11037.79,96,4,557.37,167.24,114.98
2025-07-20,服装,直播,337,975,102.1,0.4184,46,10,0.0297,66,11037.79,96,4,557.37,167.24,114.98
2025-07-20,服装,自然搜索,597,1812,118.5,0.4178,118,17,0.0285,66,11037.79,96,4,557.37,167.24,114.98
2025-07-20,电子,付费推广,377,1037,93.5,0.3787,69,8,0.0212,40,12390.07,62,2,558.2,309.75,199.84
2025-07-20,电子,推荐,274,914,75.6,0.4198,33,7,0.0255,40,12390.07,62,2,558.2,309.75,199.84
2025-07-20,电子,直接访问,135,318,115.8,0.3197,25,3,0.0222,40,12390.07,62,2,558.2,309.75,199.84
2025-07-20,电子,直播,201,452,81.7,0.3618,26,4,0.0199,40,12390.07,62,2,558.2,309.75,199.84
2025-07-20,电子,自然搜索,472,1543,61.4,0.4836,81,9,0.0191,40,12390.07,62,2,558.2,309.75,199.84
2025-07-20,美妆,付费推广,771,2143,76.5,0.4583,119,27,0.035,134,18965.08,198,9,1099.72,141.53,95.78
2025-07-20,美妆,推荐,696,1545,56.4,0.4082,118,28,0.0402,134,18965.08,198,9,1099.72,141.53,95.78
2025-07-20,美妆,直接访问,304,769,106.9,0.4859,48,13,0.0428,134,18965.08,198,9,1099.72,141.53,95.78
2025-07-20,美妆,直播,514,1329,96.7,0.4676,70,18,0.035,134,18965.08,198,9,1099.72,141.53,95.78
2025-07-20,美妆,自然搜索,1007,3516,52.4,0.5068,176,40,0.0397,134,18965.08,198,9,1099.72,141.53,95.78
2025-07-20,食品,付费推广,716,2061,75.3,0.5338,89,37,0.0517,131,7505.99,204,8,380.65,57.3,36.79
2025-07-20,食品,推荐,580,2004,52.7,0.5382,111,26,0.0448,131,7505.99,204,8,380.65,57.3,36.79
2025-07-20,食品,直接访问,289,989,52.8,0.4221,39,13,0.045,131,7505.99,204,8,380.65,57.3,36.79
2025-07-20,食品,直播,450,1157,81.4,0.389,59,24,0.0533,131,7505.99,204,8,380.65,57.3,36.79
2025-07-20,食品,自然搜索,828,2868,67.8,0.3575,136,49,0.0592,131,7505.99,204,8,380.65,57.3,36.79
2025-07-21,服装,付费推广,558,1728,99.0,0.3372,106,17,0.0305,58,9793.72,86,1,165.58,168.86,113.88
2025-07-21,服装,推荐,449,1530,83.6,0.5336,75,9,0.02,58,9793.72,86,1,165.58,168.86,113.88
2025-07-21,服装,直接访问,196,501,55.4,0.4524,37,7,0.0357,58,9793.72,86,1,165.58,168.86,113.88
2025-07-21,服装,直播,333,863,86.8,0.5126,52,8,0.024,58,9793.72,86,1,165.58,168.86,113.88
2025-07-21,服装,自然搜索,618,1671,51.5,0.39,91,20,0.0324,58,9793.72,86,1,165.58,168.86,113.88
2025-07-21,电子,付费推广,374,1072,61.0,0.4352,74,7,0.0187,33,10589.1,39,1,276.04,320.88,271.52
2025-07-21,电子,推荐,294,795,54.7,0.4162,49,6,0.0204,33,10589.1,39,1,276.04,320.88,271.52
2025-07-21,电子,直接访问,164,450,119.0,0.3918,19,3,0.0183,33,10589.1,39,1,276.04,320.88,271.52
2025-07-21,电子,直播,222,580,116.3,0.3978,36,4,0.018,33,10589.1,39,1,276.04,320.88,271.52
2025-07-21,电子,自然搜索,502,1689,66.1,0.3268,66,11,0.0219,33,10589.1,39,1,276.04,320.88,271.52
2025-07-21,美妆,付费推广,791,2516,104.0,0.4556,117,31,0.0392,125,17468.22,164,9,1195.82,139.75,106.51
2025-07-21,美妆,推荐,652,2098,94.7,0.3403,98,26,0.0399,125,17468.22,164,9,1195.82,139.75,106.51
2025-07-21,美妆,直接访问,332,1034,54.6,0.4909,59,13,0.0392,125,17468.22,164,9,1195.82,139.75,106.51
2025-07-21,美妆,直播,452,1452,102.8,0.5163,62,15,0.0332,125,17468.22,164,9,1195.82,139.75,106.51
2025-07-21,美妆,自然搜索,967,2578,117.6,0.3605,153,42,0.0434,125,17468.22,164,9,1195.82,139.75,106.51
2025-07-21,食品,付费推广,672,1620,87.5,0.4571,101,32,0.0476,132,7535.01,204,4,214.8,57.08,36.94
2025-07-21,食品,推荐,502,1200,92.0,0.3083,100,25,0.0498,132,7535.01,204,4,214.8,57.08,36.94
2025-07-21,食品,直接访问,254,717,92.4,0.4097,38,11,0.0433,132,7535.01,204,4,214.8,57.08,36.94
2025-07-21,食品,直播,451,1096,118.3,0.3928,64,23,0.051,132,7535.01,204,4,214.8,57.08,36.94
2025-07-21,食品,自然搜索,797,2260,83.0,0.361,102,42,0.0527,132,7535.01,204,4,214.8,57.08,36.94
2025-07-22,服装,付费推广,508,1692,93.5,0.4901,90,15,0.0295,62,9956.49,83,2,283.85,160.59,119.96
2025-07-22,服装,推荐,421,1318,115.2,0.4446,62,12,0.0285,62,9956.49,83,2,283.85,160.59,119.96
2025-07-22,服装,直接访问,198,606,107.6,0.4864,39,6,0.0303,62,9956.49,83,2,283.85,160.59,119.96
2025-07-22,服装,直播,332,1029,95.2,0.4006,61,9,0.0271,62,9956.49,83,2,283.85,160.59,119.96
2025-07-22,服装,自然搜索,633,1765,99.6,0.3082,119,17,0.0269,62,9956.49,83,2,283.85,160.59,119.96
2025-07-22,电子,付费推广,417,1050,87.7,0.4992,62,9,0.0216,34,10927.91,41,2,602.53,321.41,266.53
2025-07-22,电子,推荐,314,717,87.8,0.3457,42,7,0.0223,34,10927.91,41,2,602.53,321.41,266.53
2025-07-22,电子,直接访问,151,489,60.4,0.481,23,3,0.0199,34,10927.91,41,2,602.53,321.41,266.53
2025-07-22,电子,直播,245,666,60.4,0.3119,37,5,0.0204,34,10927.91,41,2,602.53,321.41,266.53
2025-07-22,电子,自然搜索,494,1571,115.7,0.3192,72,10,0.0202,34,10927.91,41,2,602.53,321.41,266.53
2025-07-22,美妆,付费推广,885,2541,113.2,0.3052,133,33,0.0373,122,16071.45,166,9,1117.79,131.73,96.82
2025-07-22,美妆,推荐,654,1582,57.4,0.3527,126,26,0.0398,122,16071.45,166,9,1117.79,131.73,96.82
2025-07-22,美妆,直接访问,321,1043,111.7,0.3137,45,12,0.0374,122,16071.45,166,9,1117.79,131.73,96.82
2025-07-22,美妆,直播,492,1677,80.0,0.4446,74,19,0.0386,122,16071.45,166,9,1117.79,131.73,96.82
2025-07-22,美妆,自然搜索,1076,3242,97.6,0.3262,141,38,0.0353,122,16071.45,166,9,1117.79,131.73,96.82
2025-07-22,食品,付费推广,632,2091,59.1,0.5102,104,30,0.0475,116,6908.65,183,8,381.32,59.56,37.75
2025-07-22,食品,推荐,531,1424,71.5,0.4018,80,28,0.0527,116,6908.65,183,8,381.32,59.56,37.75
2025-07-22,食品,直接访问,262,722,103.3,0.4329,36,14,0.0534,116,6908.65,183,8,381.32,59.56,37.75
2025-07-22,食品,直播,409,1248,117.5,0.5198,64,22,0.0538,116,6908.65,183,8,381.32,59.56,37.75
2025-07-22,食品,自然搜索,799,2139,61.7,0.3122,145,40,0.0501,116,6908.65,183,8,381.32,59.56,37.75
2025-07-23,服装,付费推广,453,1318,107.5,0.3938,87,14,0.0309,67,11138.06,92,3,424.84,166.24,121.07
2025-07-23,服装,推荐,356,996,66.0,0.3477,68,10,0.0281,67,11138.06,92,3,424.84,166.24,121.07
2025-07-23,服装,直接访问,185,568,65.5,0.4139,22,5,0.027,67,11138.06,92,3,424.84,166.24,121.07
2025-07-23,服装,直播,289,784,74.0,0.3177,40,8,0.0277,67,11138.06,92,3,424.84,166.24,121.07
2025-07-23,服装,自然搜索,568,1818,87.8,0.3221,93,19,0.0335,67,11138.06,92,3,424.84,166.24,121.07
2025-07-23,电子,付费推广,364,924,119.3,0.5205,55,9,0.0247,31,9477.68,43,1,278.44,305.73,220.41
2025-07-23,电子,推荐,303,845,112.2,0.5474,48,8,0.0264,31,9477.68,43,1,278.44,305.73,220.41
2025-07-23,电子,直接访问,132,312,97.7,0.3932,17,2,0.0152,31,9477.68,43,1,278.44,305.73,220.41
2025-07-23,电子,直播,226,655,62.9,0.3764,35,5,0.0221,31,9477.68,43,1,278.44,305.73,220.41
2025-07-23,电子,自然搜索,460,1272,113.4,0.444,71,8,0.0174,31,9477.68,43,1,278.44,305.73,220.41
2025-07-23,美妆,付费推广,750,2536,117.4,0.4428,132,31,0.0413,113,15427.93,140,8,942.38,136.53,110.2
2025-07-23,美妆,推荐,570,1531,102.5,0.3003,111,20,0.0351,113,15427.93,140,8,942.38,136.53,110.2
2025-07-23,美妆,直接访问,294,929,75.9,0.4517,35,11,0.0374,113,15427.93,140,8,942.38,136.53,110.2
2025-07-23,美妆,直播,384,1143,65.4,0.3985,67,14,0.0365,113,15427.93,140,8,942.38,136.53,110.2
2025-07-23,美妆,自然搜索,858,2433,116.5,0.546,169,37,0.0431,113,15427.93,140,8,942.38,136.53,110.2
2025-07-23,食品,付费推广,594,1560,61.0,0.4398,92,24,0.0404,126,7506.18,200,5,295.55,59.57,37.53
2025-07-23,食品,推荐,528,1483,93.2,0.3338,97,22,0.0417,126,7506.18,200,5,295.55,59.57,37.53
