日期,品类,流量来源,访客数,浏览量,平均停留时长(秒),跳失率,加购人数,支付买家数,支付转化率,支付订单数,支付金额,支付件数,退款订单数,退款金额,客单价,件单价
2025-07-12,服装,自然搜索,1233,2965,105.5,0.4082,198,37,0.03,111,21580.6,161,5,830.99,194.42,134.04
2025-07-12,电子,付费推广,2181,6892,65.8,0.4982,272,58,0.0266,281,116022.82,367,21,7198.55,412.89,316.14
2025-07-12,电子,推荐,2099,6406,106.5,0.3041,392,67,0.0319,281,116022.82,367,21,7198.55,412.89,316.14
2025-07-12,电子,直接访问,895,2730,118.8,0.4664,134,25,0.0279,281,116022.82,367,21,7198.55,412.89,316.14
2025-07-12,电子,直播,1520,3753,59.4,0.3185,223,36,0.0237,281,116022.82,367,21,7198.55,412.89,316.14
2025-07-12,电子,自然搜索,2736,6333,109.7,0.3549,510,67,0.0245,281,116022.82,367,21,7198.55,412.89,316.14
2025-07-12,美妆,付费推广,1153,3707,60.5,0.4165,178,35,0.0304,142,20549.39,195,6,867.78,144.71,105.38
2025-07-12,美妆,推荐,935,3255,83.8,0.3829,183,23,0.0246,142,20549.39,195,6,867.78,144.71,105.38
2025-07-12,美妆,直接访问,425,1070,93.0,0.5283,79,13,0.0306,142,20549.39,195,6,867.78,144.71,105.38
2025-07-12,美妆,直播,706,2317,91.6,0.3668,110,21,0.0297,142,20549.39,195,6,867.78,144.71,105.38
2025-07-12,美妆,自然搜索,1285,4450,57.1,0.3281,168,39,0.0304,142,20549.39,195,6,867.78,144.71,105.38
2025-07-12,食品,付费推广,1434,4612,82.8,0.4062,198,55,0.0384,215,10442.52,326,13,533.01,48.57,32.03
2025-07-12,食品,推荐,1023,2576,92.4,0.4764,167,41,0.0401,215,10442.52,326,13,533.01,48.57,32.03
2025-07-12,食品,直接访问,552,1424,97.7,0.3874,80,22,0.0399,215,10442.52,326,13,533.01,48.57,32.03
2025-07-12,食品,直播,766,1856,119.3,0.4944,138,30,0.0392,215,10442.52,326,13,533.01,48.57,32.03
2025-07-12,食品,自然搜索,1442,4124,98.6,0.3771,288,58,0.0402,215,10442.52,326,13,533.01,48.57,32.03
2025-07-13,服装,付费推广,928,2806,116.8,0.5099,158,25,0.0269,103,20538.92,163,6,1004.9,199.41,126.01
2025-07-13,服装,推荐,753,2564,69.2,0.3081,125,19,0.0252,103,20538.92,163,6,1004.9,199.41,126.01
2025-07-13,服装,直接访问,399,1020,70.2,0.3486,73,11,0.0276,103,20538.92,163,6,1004.9,199.41,126.01
2025-07-13,服装,直播,554,1683,89.2,0.5453,74,17,0.0307,103,20538.92,163,6,1004.9,199.41,126.01
2025-07-13,服装,自然搜索,1108,2580,97.2,0.4343,136,26,0.0235,103,20538.92,163,6,1004.9,199.41,126.01
2025-07-13,电子,付费推广,2252,6971,94.6,0.4849,372,60,0.0266,265,109532.67,387,14,5272.04,413.33,283.03
2025-07-13,电子,推荐,1963,6812,97.3,0.4372,385,60,0.0306,265,109532.67,387,14,5272.04,413.33,283.03
2025-07-13,电子,直接访问,899,2024,63.0,0.3637,122,25,0.0278,265,109532.67,387,14,5272.04,413.33,283.03
2025-07-13,电子,直播,1402,4832,109.3,0.435,239,37,0.0264,265,109532.67,387,14,5272.04,413.33,283.03
2025-07-13,电子,自然搜索,2723,9439,116.3,0.3922,330,83,0.0305,265,109532.67,387,14,5272.04,413.33,283.03
2025-07-13,美妆,付费推广,1297,4063,70.0,0.3707,173,36,0.0278,134,19983.84,185,8,1080.06,149.13,108.02
2025-07-13,美妆,推荐,1011,2507,70.5,0.4052,171,33,0.0326,134,19983.84,185,8,1080.06,149.13,108.02
2025-07-13,美妆,直接访问,523,1812,74.0,0.5495,100,15,0.0287,134,19983.84,185,8,1080.06,149.13,108.02
2025-07-13,美妆,直播,780,1734,68.6,0.3775,140,23,0.0295,134,19983.84,185,8,1080.06,149.13,108.02
2025-07-13,美妆,自然搜索,1599,4457,87.4,0.3846,296,49,0.0306,134,19983.84,185,8,1080.06,149.13,108.02
2025-07-13,食品,付费推广,1305,3724,61.8,0.482,160,53,0.0406,229,11981.07,297,8,407.82,52.32,40.34
2025-07-13,食品,推荐,1191,4083,113.6,0.4296,145,49,0.0411,229,11981.07,297,8,407.82,52.32,40.34
2025-07-13,食品,直接访问,504,1181,115.8,0.4732,75,20,0.0397,229,11981.07,297,8,407.82,52.32,40.34
2025-07-13,食品,直播,774,2217,114.5,0.386,98,33,0.0426,229,11981.07,297,8,407.82,52.32,40.34
2025-07-13,食品,自然搜索,1507,3779,101.1,0.4561,232,66,0.0438,229,11981.07,297,8,407.82,52.32,40.34
2025-07-14,服装,付费推广,880,2829,97.1,0.3384,173,24,0.0273,94,19382.53,119,6,1197.13,206.2,162.88
2025-07-14,服装,推荐,761,1842,111.5,0.4142,147,20,0.0263,94,19382.53,119,6,1197.13,206.2,162.88
2025-07-14,服装,直接访问,343,1002,53.7,0.5348,47,8,0.0233,94,19382.53,119,6,1197.13,206.2,162.88
2025-07-14,服装,直播,486,1198,70.7,0.3053,88,10,0.0206,94,19382.53,119,6,1197.13,206.2,162.88
2025-07-14,服装,自然搜索,1122,2680,115.3,0.4317,137,31,0.0276,94,19382.53,119,6,1197.13,206.2,162.88
2025-07-14,电子,付费推广,2494,6197,110.2,0.3254,409,75,0.0301,263,107013.96,386,20,6663.19,406.9,277.24
2025-07-14,电子,推荐,1814,4436,54.5,0.3891,292,49,0.027,263,107013.96,386,20,6663.19,406.9,277.24
2025-07-14,电子,直接访问,944,2759,80.0,0.3567,143,26,0.0275,263,107013.96,386,20,6663.19,406.9,277.24
2025-07-14,电子,直播,1345,3900,65.2,0.5007,248,44,0.0327,263,107013.96,386,20,6663.19,406.9,277.24
2025-07-14,电子,自然搜索,2962,7687,111.2,0.3132,466,78,0.0263,263,107013.96,386,20,6663.19,406.9,277.24
2025-07-14,美妆,付费推广,999,3099,87.2,0.4707,199,30,0.03,123,17791.81,172,3,360.03,144.65,103.44
2025-07-14,美妆,推荐,736,2300,76.0,0.4772,93,23,0.0312,123,17791.81,172,3,360.03,144.65,103.44
2025-07-14,美妆,直接访问,352,1074,53.9,0.3303,46,10,0.0284,123,17791.81,172,3,360.03,144.65,103.44
2025-07-14,美妆,直播,529,1464,61.7,0.3664,99,15,0.0284,123,17791.81,172,3,360.03,144.65,103.44
2025-07-14,美妆,自然搜索,1111,2482,98.0,0.4072,141,29,0.0261,123,17791.81,172,3,360.03,144.65,103.44
2025-07-14,食品,付费推广,1277,4022,114.9,0.3643,200,53,0.0415,217,11401.29,305,11,539.44,52.54,37.38
2025-07-14,食品,推荐,985,3269,55.8,0.5288,161,39,0.0396,217,11401.29,305,11,539.44,52.54,37.38
2025-07-14,食品,直接访问,477,1293,82.2,0.3629,68,21,0.044,217,11401.29,305,11,539.44,52.54,37.38
2025-07-14,食品,直播,696,1903,59.0,0.5144,97,27,0.0388,217,11401.29,305,11,539.44,52.54,37.38
2025-07-14,食品,自然搜索,1547,4072,84.6,0.5364,258,69,0.0446,217,11401.29,305,11,539.44,52.54,37.38
2025-07-15,服装,付费推广,883,2588,108.1,0.4507,113,26,0.0294,95,18560.39,150,5,941.54,195.37,123.74
2025-07-15,服装,推荐,672,2339,95.2,0.3891,100,18,0.0268,95,18560.39,150,5,941.54,195.37,123.74
2025-07-15,服装,直接访问,381,1199,58.0,0.4642,66,10,0.0262,95,18560.39,150,5,941.54,195.37,123.74
2025-07-15,服装,直播,517,1501,72.6,0.3879,73,13,0.0251,95,18560.39,150,5,941.54,195.37,123.74
2025-07-15,服装,自然搜索,1148,3622,71.2,0.4957,164,33,0.0287,95,18560.39,150,5,941.54,195.37,123.74
2025-07-15,电子,付费推广,2241,6772,89.4,0.3468,327,56,0.025,254,103680.5,402,13,5100.58,408.19,257.91
2025-07-15,电子,推荐,2025,5196,77.4,0.405,397,56,0.0277,254,103680.5,402,13,5100.58,408.19,257.91
2025-07-15,电子,直接访问,1055,3273,89.4,0.5437,187,28,0.0265,254,103680.5,402,13,5100.58,408.19,257.91
2025-07-15,电子,直播,1534,5313,63.1,0.4137,210,43,0.028,254,103680.5,402,13,5100.58,408.19,257.91
2025-07-15,电子,自然搜索,2726,7930,74.3,0.5328,366,71,0.026,254,103680.5,402,13,5100.58,408.19,257.91
2025-07-15,美妆,付费推广,1031,3583,64.6,0.5361,145,33,0.032,108,15846.43,160,4,518.07,146.73,99.04
2025-07-15,美妆,推荐,800,1985,51.1,0.3161,138,19,0.0238,108,15846.43,160,4,518.07,146.73,99.04
2025-07-15,美妆,直接访问,379,1040,112.2,0.3612,70,12,0.0317,108,15846.43,160,4,518.07,146.73,99.04
2025-07-15,美妆,直播,559,1931,107.4,0.369,73,15,0.0268,108,15846.43,160,4,518.07,146.73,99.04
2025-07-15,美妆,自然搜索,1234,3982,77.2,0.4491,238,34,0.0276,108,15846.43,160,4,518.07,146.73,99.04
2025-07-15,食品,付费推广,1272,3834,113.8,0.3048,172,50,0.0393,209,10816.09,265,11,536.14,51.75,40.82
2025-07-15,食品,推荐,1169,3319,103.9,0.5415,232,47,0.0402,209,10816.09,265,11,536.14,51.75,40.82
2025-07-15,食品,直接访问,548,1543,111.6,0.541,98,25,0.0456,209,10816.09,265,11,536.14,51.75,40.82
2025-07-15,食品,直播,845,2281,91.2,0.3559,146,34,0.0402,209,10816.09,265,11,536.14,51.75,40.82
2025-07-15,食品,自然搜索,1571,4291,59.4,0.3065,254,68,0.0433,209,10816.09,265,11,536.14,51.75,40.82
2025-07-16,服装,付费推广,769,2385,78.6,0.4748,109,18,0.0234,95,18440.26,140,3,501.16,194.11,131.72
2025-07-16,服装,推荐,693,1825,88.2,0.3546,128,19,0.0274,95,18440.26,140,3,501.16,194.11,131.72
2025-07-16,服装,直接访问,330,885,83.3,0.509,58,10,0.0303,95,18440.26,140,3,501.16,194.11,131.72
2025-07-16,服装,直播,505,1460,103.1,0.4545,91,14,0.0277,95,18440.26,140,3,501.16,194.11,131.72
2025-07-16,服装,自然搜索,940,2869,111.5,0.4948,121,26,0.0277,95,18440.26,140,3,501.16,194.11,131.72
2025-07-16,电子,付费推广,2379,5509,104.5,0.4578,447,72,0.0303,259,109242.48,375,8,3209.13,421.79,291.31
2025-07-16,电子,推荐,2081,6028,104.4,0.4232,313,56,0.0269,259,109242.48,375,8,3209.13,421.79,291.31
2025-07-16,电子,直接访问,1078,2857,112.2,0.4161,161,31,0.0288,259,109242.48,375,8,3209.13,421.79,291.31
2025-07-16,电子,直播,1505,4697,108.9,0.4693,227,38,0.0252,259,109242.48,375,8,3209.13,421.79,291.31
2025-07-16,电子,自然搜索,3264,11378,119.4,0.339,495,90,0.0276,259,109242.48,375,8,3209.13,421.79,291.31
2025-07-16,美妆,付费推广,963,2884,73.0,0.4495,140,30,0.0312,117,16245.49,161,7,845.13,138.85,100.9
2025-07-16,美妆,推荐,845,2481,103.3,0.5127,109,22,0.026,117,16245.49,161,7,845.13,138.85,100.9
2025-07-16,美妆,直接访问,394,1075,87.3,0.4649,62,13,0.033,117,16245.49,161,7,845.13,138.85,100.9
2025-07-16,美妆,直播,582,1495,74.8,0.4312,89,16,0.0275,117,16245.49,161,7,845.13,138.85,100.9
2025-07-16,美妆,自然搜索,1249,4342,84.2,0.4935,155,42,0.0336,117,16245.49,161,7,845.13,138.85,100.9
2025-07-16,食品,付费推广,1375,3760,73.5,0.5464,202,64,0.0465,215,11384.3,278,10,439.74,52.95,40.95
2025-07-16,食品,推荐,1035,2840,62.7,0.4477,205,40,0.0386,215,11384.3,278,10,439.74,52.95,40.95
2025-07-16,食品,直接访问,478,1507,107.3,0.4389,95,22,0.046,215,11384.3,278,10,439.74,52.95,40.95
2025-07-16,食品,直播,785,1870,83.7,0.3106,107,33,0.042,215,11384.3,278,10,439.74,52.95,40.95
2025-07-16,食品,自然搜索,1667,4645,119.0,0.5223,219,64,0.0384,215,11384.3,278,10,439.74,52.95,40.95
2025-07-17,服装,付费推广,1034,2878,53.3,0.349,137,23,0.0222,97,18280.23,116,4,750.19,188.46,157.59
2025-07-17,服装,推荐,790,2715,86.7,0.3198,113,19,0.0241,97,18280.23,116,4,750.19,188.46,157.59
2025-07-17,服装,直接访问,379,920,86.0,0.3026,68,11,0.029,97,18280.23,116,4,750.19,188.46,157.59
2025-07-17,服装,直播,626,2016,57.6,0.4873,83,17,0.0272,97,18280.23,116,4,750.19,188.46,157.59
2025-07-17,服装,自然搜索,1171,3490,73.3,0.4104,164,32,0.0273,97,18280.23,116,4,750.19,188.46,157.59
2025-07-17,电子,付费推广,2640,7415,118.9,0.5278,373,70,0.0265,249,104033.11,300,10,3977.73,417.8,346.78
2025-07-17,电子,推荐,1959,6396,120.0,0.4775,344,51,0.026,249,104033.11,300,10,3977.73,417.8,346.78
2025-07-17,电子,直接访问,1081,3696,99.3,0.5127,139,35,0.0324,249,104033.11,300,10,3977.73,417.8,346.78
2025-07-17,电子,直播,1395,4466,51.9,0.3684,179,42,0.0301,249,104033.11,300,10,3977.73,417.8,346.78
2025-07-17,电子,自然搜索,2795,8014,63.4,0.3683,471,93,0.0333,249,104033.11,300,10,3977.73,417.8,346.78
2025-07-17,美妆,付费推广,949,2383,93.2,0.3352,116,29,0.0306,121,18749.65,151,8,1103.23,154.96,124.17
2025-07-17,美妆,推荐,898,2586,77.5,0.4675,113,26,0.029,121,18749.65,151,8,1103.23,154.96,124.17
2025-07-17,美妆,直接访问,411,1109,67.1,0.325,53,11,0.0268,121,18749.65,151,8,1103.23,154.96,124.17
2025-07-17,美妆,直播,675,2303,93.0,0.307,93,18,0.0267,121,18749.65,151,8,1103.23,154.96,124.17
2025-07-17,美妆,自然搜索,1283,3216,51.2,0.3379,198,40,0.0312,121,18749.65,151,8,1103.23,154.96,124.17
2025-07-17,食品,付费推广,1285,3817,96.9,0.3067,211,43,0.0335,202,10134.98,309,13,622.16,50.17,32.8
2025-07-17,食品,推荐,1129,2586,103.6,0.4861,148,55,0.0487,202,10134.98,309,13,622.16,50.17,32.8
2025-07-17,食品,直接访问,567,1253,107.9,0.4676,77,19,0.0335,202,10134.98,309,13,622.16,50.17,32.8
2025-07-17,食品,直播,781,1776,89.2,0.5165,105,32,0.041,202,10134.98,309,13,622.16,50.17,32.8
2025-07-17,食品,自然搜索,1604,4243,94.8,0.4143,221,69,0.043,202,10134.98,309,13,622.16,50.17,32.8
2025-07-18,服装,付费推广,784,2559,72.4,0.505,151,23,0.0293,92,18092.08,127,6,1115.85,196.65,142.46
2025-07-18,服装,推荐,725,1706,97.8,0.4326,97,20,0.0276,92,18092.08,127,6,1115.85,196.65,142.46
2025-07-18,服装,直接访问,305,784,109.7,0.4769,49,8,0.0262,92,18092.08,127,6,1115.85,196.65,142.46
2025-07-18,服装,直播,451,994,103.3,0.4972,81,10,0.0222,92,18092.08,127,6,1115.85,196.65,142.46
2025-07-18,服装,自然搜索,907,2725,93.1,0.4713,112,28,0.0309,92,18092.08,127,6,1115.85,196.65,142.46
2025-07-18,电子,付费推广,2058,6928,106.6,0.5052,401,51,0.0248,236,98296.87,344,10,4011.8,416.51,285.75
2025-07-18,电子,推荐,1583,4983,67.1,0.3941,314,41,0.0259,236,98296.87,344,10,4011.8,416.51,285.75
2025-07-18,电子,直接访问,801,1876,76.5,0.4737,127,19,0.0237,236,98296.87,344,10,4011.8,416.51,285.75
2025-07-18,电子,直播,1176,2806,66.6,0.4935,143,30,0.0255,236,98296.87,344,10,4011.8,416.51,285.75
2025-07-18,电子,自然搜索,2538,5900,102.7,0.4151,473,70,0.0276,236,98296.87,344,10,4011.8,416.51,285.75
2025-07-18,美妆,付费推广,981,3359,57.8,0.3722,160,25,0.0255,117,17510.85,156,8,1011.65,149.67,112.25
2025-07-18,美妆,推荐,764,2384,59.1,0.5107,109,21,0.0275,117,17510.85,156,8,1011.65,149.67,112.25
2025-07-18,美妆,直接访问,392,965,117.7,0.4485,57,12,0.0306,117,17510.85,156,8,1011.65,149.67,112.25
2025-07-18,美妆,直播,528,1433,52.2,0.4642,68,15,0.0284,117,17510.85,156,8,1011.65,149.67,112.25
2025-07-18,美妆,自然搜索,1047,3086,96.2,0.4987,164,32,0.0306,117,17510.85,156,8,1011.65,149.67,112.25
2025-07-18,食品,付费推广,1158,3655,71.6,0.4366,219,44,0.038,189,9248.24,273,14,581.02,48.93,33.88
2025-07-18,食品,推荐,970,3055,111.3,0.5209,163,32,0.033,189,9248.24,273,14,581.02,48.93,33.88
2025-07-18,食品,直接访问,421,1160,118.4,0.4695,66,16,0.038,189,9248.24,273,14,581.02,48.93,33.88
2025-07-18,食品,直播,714,2498,80.0,0.5106,110,26,0.0364,189,9248.24,273,14,581.02,48.93,33.88
2025-07-18,食品,自然搜索,1292,4159,97.7,0.4382,225,58,0.0449,189,9248.24,273,14,581.02,48.93,33.88
2025-07-19,服装,付费推广,938,2444,89.2,0.3114,161,26,0.0277,117,22606.77,167,6,970.23,193.22,135.37
2025-07-19,服装,推荐,659,1991,65.8,0.5438,119,19,0.0288,117,22606.77,167,6,970.23,193.22,135.37
2025-07-19,服装,直接访问,397,912,70.3,0.4723,77,11,0.0277,117,22606.77,167,6,970.23,193.22,135.37
2025-07-19,服装,直播,589,1776,87.6,0.4775,117,17,0.0289,117,22606.77,167,6,970.23,193.22,135.37
2025-07-19,服装,自然搜索,1163,3933,69.6,0.3352,181,33,0.0284,117,22606.77,167,6,970.23,193.22,135.37
2025-07-19,电子,付费推广,2388,6618,63.8,0.4355,334,64,0.0268,289,123480.21,420,20,7038.52,427.27,294.0
2025-07-19,电子,推荐,1870,6515,95.7,0.5129,231,62,0.0332,289,123480.21,420,20,7038.52,427.27,294.0
2025-07-19,电子,直接访问,1022,3573,90.3,0.4127,145,26,0.0254,289,123480.21,420,20,7038.52,427.27,294.0
2025-07-19,电子,直播,1438,4301,79.5,0.5086,217,39,0.0271,289,123480.21,420,20,7038.52,427.27,294.0
2025-07-19,电子,自然搜索,3037,10534,89.6,0.3744,499,96,0.0316,289,123480.21,420,20,7038.52,427.27,294.0
2025-07-19,美妆,付费推广,1084,3718,77.5,0.5199,189,34,0.0314,144,20473.3,218,8,1010.06,142.18,93.91
2025-07-19,美妆,推荐,867,1957,73.0,0.418,158,25,0.0288,144,20473.3,218,8,1010.06,142.18,93.91
2025-07-19,美妆,直接访问,446,1008,77.9,0.3575,59,13,0.0291,144,20473.3,218,8,1010.06,142.18,93.91
2025-07-19,美妆,直播,693,1969,83.0,0.5132,104,17,0.0245,144,20473.3,218,8,1010.06,142.18,93.91
2025-07-19,美妆,自然搜索,1388,4419,90.0,0.5178,259,38,0.0274,144,20473.3,218,8,1010.06,142.18,93.91
2025-07-19,食品,付费推广,1327,3793,113.6,0.4103,199,61,0.046,233,11793.94,287,9,418.95,50.62,41.09
2025-07-19,食品,推荐,1083,2990,81.6,0.3481,139,47,0.0434,233,11793.94,287,9,418.95,50.62,41.09
2025-07-19,食品,直接访问,587,2027,57.3,0.4963,92,25,0.0426,233,11793.94,287,9,418.95,50.62,41.09
2025-07-19,食品,直播,856,2918,54.0,0.3514,164,36,0.0421,233,11793.94,287,9,418.95,50.62,41.09
2025-07-19,食品,自然搜索,1567,3924,97.6,0.359,292,69,0.044,233,11793.94,287,9,418.95,50.62,41.09
2025-07-20,服装,付费推广,922,2719,118.2,0.4515,178,25,0.0271,105,19984.1,139,7,1204.21,190.32,143.77
2025-07-20,服装,推荐,865,2945,80.9,0.3785,124,22,0.0254,105,19984.1,139,7,1204.21,190.32,143.77
2025-07-20,服装,直接访问,386,1160,101.5,0.5036,69,9,0.0233,105,19984.1,139,7,1204.21,190.32,143.77
2025-07-20,服装,直播,592,1872,84.5,0.529,86,16,0.027,105,19984.1,139,7,1204.21,190.32,143.77
2025-07-20,服装,自然搜索,1186,3637,109.6,0.3139,149,36,0.0304,105,19984.1,139,7,1204.21,190.32,143.77
2025-07-20,电子,付费推广,2368,7017,93.3,0.3854,364,70,0.0296,281,115442.43,388,9,3539.4,410.83,297.53
2025-07-20,电子,推荐,2104,5364,88.1,0.4229,349,54,0.0257,281,115442.43,388,9,3539.4,410.83,297.53
2025-07-20,电子,直接访问,1019,2661,62.3,0.4957,186,25,0.0245,281,115442.43,388,9,3539.4,410.83,297.53
2025-07-20,电子,直播,1327,3600,93.8,0.321,258,42,0.0317,281,115442.43,388,9,3539.4,410.83,297.53
2025-07-20,电子,自然搜索,2772,6666,113.1,0.4796,471,84,0.0303,281,115442.43,388,9,3539.4,410.83,297.53
2025-07-20,美妆,付费推广,1144,3411,66.2,0.3119,185,26,0.0227,135,19359.46,166,7,900.37,143.4,116.62
2025-07-20,美妆,推荐,987,2917,83.8,0.4435,189,28,0.0284,135,19359.46,166,7,900.37,143.4,116.62
2025-07-20,美妆,直接访问,452,1425,69.0,0.3364,74,15,0.0332,135,19359.46,166,7,900.37,143.4,116.62
2025-07-20,美妆,直播,689,1816,72.7,0.3123,92,21,0.0305,135,19359.46,166,7,900.37,143.4,116.62
2025-07-20,美妆,自然搜索,1332,4181,117.4,0.3538,232,42,0.0315,135,19359.46,166,7,900.37,143.4,116.62
2025-07-20,食品,付费推广,1276,4171,84.5,0.4246,239,46,0.0361,239,12765.02,326,14,679.76,53.41,39.16
2025-07-20,食品,推荐,954,2124,85.8,0.4413,180,42,0.044,239,12765.02,326,14,679.76,53.41,39.16
2025-07-20,食品,直接访问,474,1175,102.8,0.3364,57,19,0.0401,239,12765.02,326,14,679.76,53.41,39.16
2025-07-20,食品,直播,865,2968,59.8,0.3814,128,39,0.0451,239,12765.02,326,14,679.76,53.41,39.16
2025-07-20,食品,自然搜索,1452,3941,107.9,0.319,234,76,0.0523,239,12765.02,326,14,679.76,53.41,39.16
2025-07-21,服装,付费推广,879,1968,118.0,0.3341,147,26,0.0296,101,20004.76,132,6,1115.71,198.07,151.55
2025-07-21,服装,推荐,740,2329,65.1,0.4011,128,22,0.0297,101,20004.76,132,6,1115.71,198.07,151.55
2025-07-21,服装,直接访问,382,1313,87.5,0.3781,48,11,0.0288,101,20004.76,132,6,1115.71,198.07,151.55
2025-07-21,服装,直播,550,1780,56.4,0.4457,89,15,0.0273,101,20004.76,132,6,1115.71,198.07,151.55
2025-07-21,服装,自然搜索,1128,3041,110.3,0.4535,147,32,0.0284,101,20004.76,132,6,1115.71,198.07,151.55
2025-07-21,电子,付费推广,2109,5180,82.0,0.3372,312,62,0.0294,272,111532.28,401,9,3081.4,410.05,278.14
2025-07-21,电子,推荐,1899,5965,86.7,0.4286,242,43,0.0226,272,111532.28,401,9,3081.4,410.05,278.14
2025-07-21,电子,直接访问,931,2944,102.6,0.336,173,22,0.0236,272,111532.28,401,9,3081.4,410.05,278.14
2025-07-21,电子,直播,1379,3218,56.9,0.4976,224,35,0.0254,272,111532.28,401,9,3081.4,410.05,278.14
2025-07-21,电子,自然搜索,2702,6725,78.6,0.5479,370,91,0.0337,272,111532.28,401,9,3081.4,410.05,278.14
2025-07-21,美妆,付费推广,1026,2960,90.2,0.3368,162,32,0.0312,123,17615.25,169,8,1065.77,143.21,104.23
2025-07-21,美妆,推荐,890,2239,100.5,0.475,163,31,0.0348,123,17615.25,169,8,1065.77,143.21,104.23
2025-07-21,美妆,直接访问,474,1410,109.4,0.4675,81,15,0.0316,123,17615.25,169,8,1065.77,143.21,104.23
2025-07-21,美妆,直播,629,1719,103.9,0.3557,116,17,0.027,123,17615.25,169,8,1065.77,143.21,104.23
2025-07-21,美妆,自然搜索,1278,2950,88.1,0.3689,183,41,0.0321,123,17615.25,169,8,1065.77,143.21,104.23
2025-07-21,食品,付费推广,1309,4218,98.8,0.3736,221,60,0.0458,205,11057.78,284,16,799.9,53.94,38.94
2025-07-21,食品,推荐,1121,3438,50.3,0.347,155,44,0.0393,205,11057.78,284,16,799.9,53.94,38.94
2025-07-21,食品,直接访问,461,1445,71.9,0.4904,71,16,0.0347,205,11057.78,284,16,799.9,53.94,38.94
2025-07-21,食品,直播,776,2346,114.1,0.5246,129,30,0.0387,205,11057.78,284,16,799.9,53.94,38.94
2025-07-21,食品,自然搜索,1497,3580,81.9,0.5493,240,67,0.0448,205,11057.78,284,16,799.9,53.94,38.94
2025-07-22,服装,付费推广,978,2180,53.2,0.5467,145,29,0.0297,100,19478.33,131,7,1181.14,194.78,148.69
2025-07-22,服装,推荐,808,2214,92.8,0.3299,143,21,0.026,100,19478.33,131,7,1181.14,194.78,148.69
2025-07-22,服装,直接访问,371,1125,74.5,0.4488,68,9,0.0243,100,19478.33,131,7,1181.14,194.78,148.69
2025-07-22,服装,直播,569,1345,101.7,0.3735,85,16,0.0281,100,19478.33,131,7,1181.14,194.78,148.69
2025-07-22,服装,自然搜索,1178,3632,73.4,0.3759,183,32,0.0272,100,19478.33,131,7,1181.14,194.78,148.69
2025-07-22,电子,付费推广,2057,6878,70.2,0.3878,335,61,0.0297,266,117401.13,326,11,4235.3,441.36,360.13
2025-07-22,电子,推荐,1752,4279,61.6,0.3361,340,51,0.0291,266,117401.13,326,11,4235.3,441.36,360.13
2025-07-22,电子,直接访问,919,2755,91.9,0.3451,145,27,0.0294,266,117401.13,326,11,4235.3,441.36,360.13
2025-07-22,电子,直播,1324,3475,92.6,0.5251,184,38,0.0287,266,117401.13,326,11,4235.3,441.36,360.13
2025-07-22,电子,自然搜索,2669,8559,118.1,0.4839,409,76,0.0285,266,117401.13,326,11,4235.3,441.36,360.13
2025-07-22,美妆,付费推广,930,2463,71.2,0.3597,185,25,0.0269,136,20497.9,201,5,680.1,150.72,101.98
2025-07-22,美妆,推荐,802,1848,118.1,0.5476,124,24,0.0299,136,20497.9,201,5,680.1,150.72,101.98
2025-07-22,美妆,直接访问,381,901,87.0,0.4286,61,12,0.0315,136,20497.9,201,5,680.1,150.72,101.98
2025-07-22,美妆,直播,563,1849,99.7,0.3154,76,19,0.0337,136,20497.9,201,5,680.1,150.72,101.98
2025-07-22,美妆,自然搜索,1003,2433,107.6,0.3697,159,23,0.0229,136,20497.9,201,5,680.1,150.72,101.98
2025-07-22,食品,付费推广,1311,3029,104.1,0.4764,210,47,0.0359,219,11099.91,319,16,746.18,50.68,34.8
2025-07-22,食品,推荐,1052,3372,75.2,0.3158,202,39,0.0371,219,11099.91,319,16,746.18,50.68,34.8
2025-07-22,食品,直接访问,516,1218,94.9,0.5187,94,19,0.0368,219,11099.91,319,16,746.18,50.68,34.8
2025-07-22,食品,直播,701,2080,61.0,0.5132,138,31,0.0442,219,11099.91,319,16,746.18,50.68,34.8
2025-07-22,食品,自然搜索,1582,4945,89.9,0.4421,204,66,0.0417,219,11099.91,319,16,746.18,50.68,34.8
2025-07-23,服装,付费推广,833,2732,78.6,0.3754,120,25,0.03,96,19552.3,131,3,597.58,203.67,149.25
2025-07-23,服装,推荐,673,1559,94.0,0.4956,103,16,0.0238,96,19552.3,131,3,597.58,203.67,149.25
2025-07-23,服装,直接访问,348,1069,74.2,0.3107,45,10,0.0287,96,19552.3,131,3,597.58,203.67,149.25
2025-07-23,服装,直播,461,1577,105.1,0.4646,75,11,0.0239,96,19552.3,131,3,597.58,203.67,149.25
2025-07-23,服装,自然搜索,931,2304,54.7,0.4678,124,23,0.0247,96,19552.3,131,3,597.58,203.67,149.25
2025-07-23,电子,付费推广,2404,7953,104.2,0.4962,429,66,0.0275,238,97881.27,320,14,5418.69,411.27,305.88
2025-07-23,电子,推荐,1661,5201,72.0,0.4482,218,42,0.0253,238,97881.27,320,14,5418.69,411.27,305.88
2025-07-23,电子,直接访问,876,1950,70.3,0.4649,111,23,0.0263,238,97881.27,320,14,5418.69,411.27,305.88
2025-07-23,电子,直播,1279,3133,101.9,0.3798,213,31,0.0242,238,97881.27,320,14,5418.69,411.27,305.88
