日期,品类,流量来源,访客数,浏览量,平均停留时长(秒),跳失率,加购人数,支付买家数,支付转化率,支付订单数,支付金额,支付件数,退款订单数,退款金额,客单价,件单价
2025-07-12,服装,直接访问,737,2578,53.0,0.3543,92,24,0.0326,240,43688.87,290,7,1101.88,182.04,150.65
2025-07-12,服装,直播,1261,3861,107.9,0.39,239,46,0.0365,240,43688.87,290,7,1101.88,182.04,150.65
2025-07-12,服装,自然搜索,2504,6527,85.1,0.4224,415,94,0.0375,240,43688.87,290,7,1101.88,182.04,150.65
2025-07-12,电子,付费推广,1345,3898,60.2,0.416,244,35,0.026,146,48764.95,226,11,3651.2,334.01,215.77
2025-07-12,电子,推荐,1037,3401,53.5,0.3992,194,22,0.0212,146,48764.95,226,11,3651.2,334.01,215.77
2025-07-12,电子,直接访问,542,1393,102.6,0.316,104,12,0.0221,146,48764.95,226,11,3651.2,334.01,215.77
2025-07-12,电子,直播,881,2324,53.5,0.4522,150,20,0.0227,146,48764.95,226,11,3651.2,334.01,215.77
2025-07-12,电子,自然搜索,1526,3742,109.8,0.3632,263,36,0.0236,146,48764.95,226,11,3651.2,334.01,215.77
2025-07-12,美妆,付费推广,2250,7841,84.4,0.4498,430,71,0.0316,329,42464.5,517,11,1401.96,129.07,82.14
2025-07-12,美妆,推荐,1879,6357,62.1,0.4799,369,71,0.0378,329,42464.5,517,11,1401.96,129.07,82.14
2025-07-12,美妆,直接访问,937,2889,72.0,0.4711,138,29,0.0309,329,42464.5,517,11,1401.96,129.07,82.14
2025-07-12,美妆,直播,1263,3407,91.3,0.3861,246,46,0.0364,329,42464.5,517,11,1401.96,129.07,82.14
2025-07-12,美妆,自然搜索,2894,7467,50.8,0.4069,366,101,0.0349,329,42464.5,517,11,1401.96,129.07,82.14
2025-07-12,食品,付费推广,1489,4412,57.9,0.528,272,70,0.047,291,13171.25,431,9,373.32,45.26,30.56
2025-07-12,食品,推荐,1243,2905,60.5,0.4649,228,55,0.0442,291,13171.25,431,9,373.32,45.26,30.56
2025-07-12,食品,直接访问,619,1636,82.7,0.503,107,24,0.0388,291,13171.25,431,9,373.32,45.26,30.56
2025-07-12,食品,直播,904,2709,111.8,0.5391,179,38,0.042,291,13171.25,431,9,373.32,45.26,30.56
2025-07-12,食品,自然搜索,1806,3992,80.2,0.5423,356,69,0.0382,291,13171.25,431,9,373.32,45.26,30.56
2025-07-13,服装,付费推广,2148,7203,105.0,0.5225,397,78,0.0363,271,49303.79,402,18,2842.16,181.93,122.65
2025-07-13,服装,推荐,1599,4323,111.0,0.3534,256,48,0.03,271,49303.79,402,18,2842.16,181.93,122.65
2025-07-13,服装,直接访问,787,2692,75.1,0.4101,121,25,0.0318,271,49303.79,402,18,2842.16,181.93,122.65
2025-07-13,服装,直播,1212,4191,58.2,0.5124,242,46,0.038,271,49303.79,402,18,2842.16,181.93,122.65
2025-07-13,服装,自然搜索,2239,7773,57.5,0.4234,335,86,0.0384,271,49303.79,402,18,2842.16,181.93,122.65
2025-07-13,电子,付费推广,1321,3213,111.7,0.3928,233,38,0.0288,145,51698.99,183,5,1653.09,356.54,282.51
2025-07-13,电子,推荐,1101,2715,84.2,0.3285,180,29,0.0263,145,51698.99,183,5,1653.09,356.54,282.51
2025-07-13,电子,直接访问,500,1320,116.8,0.4959,72,13,0.026,145,51698.99,183,5,1653.09,356.54,282.51
2025-07-13,电子,直播,749,2580,93.6,0.4666,115,20,0.0267,145,51698.99,183,5,1653.09,356.54,282.51
2025-07-13,电子,自然搜索,1788,5142,86.5,0.4947,271,39,0.0218,145,51698.99,183,5,1653.09,356.54,282.51
2025-07-13,美妆,付费推广,2272,5169,107.7,0.3593,421,83,0.0365,342,46115.77,455,19,2094.61,134.84,101.35
2025-07-13,美妆,推荐,1724,3917,88.6,0.3362,227,68,0.0394,342,46115.77,455,19,2094.61,134.84,101.35
2025-07-13,美妆,直接访问,918,3133,103.5,0.3059,124,25,0.0272,342,46115.77,455,19,2094.61,134.84,101.35
2025-07-13,美妆,直播,1300,3673,70.1,0.4481,218,50,0.0385,342,46115.77,455,19,2094.61,134.84,101.35
2025-07-13,美妆,自然搜索,2939,9613,97.2,0.4087,465,117,0.0398,342,46115.77,455,19,2094.61,134.84,101.35
2025-07-13,食品,付费推广,1672,5675,109.8,0.4429,236,65,0.0389,296,13285.58,402,10,410.02,44.88,33.05
2025-07-13,食品,推荐,1396,3223,111.4,0.4319,213,53,0.038,296,13285.58,402,10,410.02,44.88,33.05
2025-07-13,食品,直接访问,626,1546,93.7,0.417,115,28,0.0447,296,13285.58,402,10,410.02,44.88,33.05
2025-07-13,食品,直播,963,2305,69.5,0.5358,150,41,0.0426,296,13285.58,402,10,410.02,44.88,33.05
2025-07-13,食品,自然搜索,1888,4579,79.2,0.3751,282,82,0.0434,296,13285.58,402,10,410.02,44.88,33.05
2025-07-14,服装,付费推广,1644,5515,63.2,0.4961,306,59,0.0359,219,39187.8,267,12,2120.05,178.94,146.77
2025-07-14,服装,推荐,1257,2948,90.7,0.4325,216,45,0.0358,219,39187.8,267,12,2120.05,178.94,146.77
2025-07-14,服装,直接访问,743,1861,60.9,0.449,115,22,0.0296,219,39187.8,267,12,2120.05,178.94,146.77
2025-07-14,服装,直播,1063,3573,79.4,0.5082,142,27,0.0254,219,39187.8,267,12,2120.05,178.94,146.77
2025-07-14,服装,自然搜索,2060,5544,113.9,0.4887,370,68,0.033,219,39187.8,267,12,2120.05,178.94,146.77
2025-07-14,电子,付费推广,1262,2975,111.5,0.4887,248,29,0.023,122,45360.31,185,7,2534.07,371.81,245.19
2025-07-14,电子,推荐,1002,2655,57.6,0.5338,146,23,0.023,122,45360.31,185,7,2534.07,371.81,245.19
2025-07-14,电子,直接访问,453,1303,117.2,0.3838,68,12,0.0265,122,45360.31,185,7,2534.07,371.81,245.19
2025-07-14,电子,直播,771,1916,98.3,0.5174,144,19,0.0246,122,45360.31,185,7,2534.07,371.81,245.19
2025-07-14,电子,自然搜索,1352,3580,111.8,0.346,232,26,0.0192,122,45360.31,185,7,2534.07,371.81,245.19
2025-07-14,美妆,付费推广,1990,6532,89.6,0.4091,346,74,0.0372,298,36675.85,456,15,1568.71,123.07,80.43
2025-07-14,美妆,推荐,1560,5191,74.9,0.3931,234,53,0.034,298,36675.85,456,15,1568.71,123.07,80.43
2025-07-14,美妆,直接访问,789,2372,109.2,0.5031,105,27,0.0342,298,36675.85,456,15,1568.71,123.07,80.43
2025-07-14,美妆,直播,1239,3044,85.1,0.5253,191,46,0.0371,298,36675.85,456,15,1568.71,123.07,80.43
2025-07-14,美妆,自然搜索,2417,7654,71.7,0.3982,455,92,0.0381,298,36675.85,456,15,1568.71,123.07,80.43
2025-07-14,食品,付费推广,1662,5752,61.3,0.4833,210,84,0.0505,288,13290.57,364,9,393.43,46.15,36.51
2025-07-14,食品,推荐,1263,3063,112.2,0.3137,174,55,0.0435,288,13290.57,364,9,393.43,46.15,36.51
2025-07-14,食品,直接访问,576,1678,53.2,0.3018,91,24,0.0417,288,13290.57,364,9,393.43,46.15,36.51
2025-07-14,食品,直播,911,2532,92.5,0.3463,131,43,0.0472,288,13290.57,364,9,393.43,46.15,36.51
2025-07-14,食品,自然搜索,1754,3898,82.1,0.4418,297,78,0.0445,288,13290.57,364,9,393.43,46.15,36.51
2025-07-15,服装,付费推广,1684,5017,68.1,0.3712,315,28,0.0166,129,22718.87,294,10,1679.79,176.12,77.28
2025-07-15,服装,推荐,1321,3039,110.3,0.4061,196,19,0.0144,129,22718.87,294,10,1679.79,176.12,77.28
2025-07-15,服装,直接访问,777,2212,102.5,0.3183,118,13,0.0167,129,22718.87,294,10,1679.79,176.12,77.28
2025-07-15,服装,直播,1175,3164,69.9,0.3298,141,19,0.0162,129,22718.87,294,10,1679.79,176.12,77.28
2025-07-15,服装,自然搜索,2025,5890,112.7,0.4974,366,41,0.0202,129,22718.87,294,10,1679.79,176.12,77.28
2025-07-15,电子,付费推广,1187,3041,114.2,0.3195,165,15,0.0126,71,25262.7,150,9,2773.77,355.81,168.42
2025-07-15,电子,推荐,1117,3600,74.6,0.3683,191,14,0.0125,71,25262.7,150,9,2773.77,355.81,168.42
2025-07-15,电子,直接访问,518,1768,103.8,0.4807,63,6,0.0116,71,25262.7,150,9,2773.77,355.81,168.42
2025-07-15,电子,直播,754,2180,119.8,0.4883,144,9,0.0119,71,25262.7,150,9,2773.77,355.81,168.42
2025-07-15,电子,自然搜索,1435,4423,80.1,0.5154,259,19,0.0132,71,25262.7,150,9,2773.77,355.81,168.42
2025-07-15,美妆,付费推广,2195,5816,82.6,0.4636,348,47,0.0214,170,21813.5,397,14,1640.55,128.31,54.95
2025-07-15,美妆,推荐,1647,5085,115.2,0.4382,236,36,0.0219,170,21813.5,397,14,1640.55,128.31,54.95
2025-07-15,美妆,直接访问,909,2704,117.4,0.3307,118,19,0.0209,170,21813.5,397,14,1640.55,128.31,54.95
2025-07-15,美妆,直播,1209,3058,96.9,0.3034,233,25,0.0207,170,21813.5,397,14,1640.55,128.31,54.95
2025-07-15,美妆,自然搜索,2526,7669,78.2,0.3167,481,51,0.0202,170,21813.5,397,14,1640.55,128.31,54.95
2025-07-15,食品,付费推广,1438,4764,90.6,0.522,188,37,0.0257,175,8053.67,460,19,865.83,46.02,17.51
2025-07-15,食品,推荐,1255,3043,52.7,0.309,169,31,0.0247,175,8053.67,460,19,865.83,46.02,17.51
2025-07-15,食品,直接访问,676,2006,112.6,0.3175,100,14,0.0207,175,8053.67,460,19,865.83,46.02,17.51
2025-07-15,食品,直播,946,2999,101.6,0.5313,174,22,0.0233,175,8053.67,460,19,865.83,46.02,17.51
2025-07-15,食品,自然搜索,1948,6408,76.4,0.5305,314,45,0.0231,175,8053.67,460,19,865.83,46.02,17.51
2025-07-16,服装,付费推广,1494,4196,94.1,0.5335,290,25,0.0167,121,21783.09,330,8,1348.46,180.03,66.01
2025-07-16,服装,推荐,1317,3704,115.9,0.5192,240,22,0.0167,121,21783.09,330,8,1348.46,180.03,66.01
2025-07-16,服装,直接访问,620,1763,78.0,0.3902,91,11,0.0177,121,21783.09,330,8,1348.46,180.03,66.01
2025-07-16,服装,直播,1039,2425,77.6,0.3425,143,19,0.0183,121,21783.09,330,8,1348.46,180.03,66.01
2025-07-16,服装,自然搜索,1958,6212,53.5,0.431,376,31,0.0158,121,21783.09,330,8,1348.46,180.03,66.01
2025-07-16,电子,付费推广,1444,3909,68.4,0.3532,285,21,0.0145,74,25041.06,187,7,2233.9,338.39,133.91
2025-07-16,电子,推荐,1057,2380,110.9,0.4866,154,13,0.0123,74,25041.06,187,7,2233.9,338.39,133.91
2025-07-16,电子,直接访问,508,1165,77.3,0.4915,90,7,0.0138,74,25041.06,187,7,2233.9,338.39,133.91
2025-07-16,电子,直播,740,2168,78.8,0.3183,89,9,0.0122,74,25041.06,187,7,2233.9,338.39,133.91
2025-07-16,电子,自然搜索,1644,4076,119.5,0.3217,314,21,0.0128,74,25041.06,187,7,2233.9,338.39,133.91
2025-07-16,美妆,付费推广,2164,6478,101.4,0.4552,368,47,0.0217,163,20166.96,396,9,1065.39,123.72,50.93
2025-07-16,美妆,推荐,1502,4047,88.3,0.3221,185,33,0.022,163,20166.96,396,9,1065.39,123.72,50.93
2025-07-16,美妆,直接访问,897,3019,110.1,0.5299,109,20,0.0223,163,20166.96,396,9,1065.39,123.72,50.93
2025-07-16,美妆,直播,1340,3291,87.7,0.468,262,24,0.0179,163,20166.96,396,9,1065.39,123.72,50.93
2025-07-16,美妆,自然搜索,2225,6667,80.6,0.4386,410,46,0.0207,163,20166.96,396,9,1065.39,123.72,50.93
2025-07-16,食品,付费推广,1555,5101,84.8,0.4361,297,34,0.0219,153,6593.66,386,15,556.54,43.1,17.08
2025-07-16,食品,推荐,1304,3498,103.9,0.5423,233,31,0.0238,153,6593.66,386,15,556.54,43.1,17.08
2025-07-16,食品,直接访问,706,1776,119.0,0.3851,86,17,0.0241,153,6593.66,386,15,556.54,43.1,17.08
2025-07-16,食品,直播,1095,3671,83.1,0.5428,146,22,0.0201,153,6593.66,386,15,556.54,43.1,17.08
2025-07-16,食品,自然搜索,1985,6057,72.6,0.4061,292,44,0.0222,153,6593.66,386,15,556.54,43.1,17.08
2025-07-17,服装,付费推广,1824,5543,76.9,0.418,336,32,0.0175,128,22670.11,338,13,1971.27,177.11,67.07
2025-07-17,服装,推荐,1542,4829,74.9,0.4239,239,23,0.0149,128,22670.11,338,13,1971.27,177.11,67.07
2025-07-17,服装,直接访问,805,2582,112.3,0.4179,102,14,0.0174,128,22670.11,338,13,1971.27,177.11,67.07
2025-07-17,服装,直播,1207,3306,51.4,0.3396,196,22,0.0182,128,22670.11,338,13,1971.27,177.11,67.07
2025-07-17,服装,自然搜索,2069,6921,95.8,0.4219,298,35,0.0169,128,22670.11,338,13,1971.27,177.11,67.07
2025-07-17,电子,付费推广,1280,3233,55.8,0.3464,211,20,0.0156,69,24059.69,158,4,1297.61,348.69,152.28
2025-07-17,电子,推荐,902,2185,109.4,0.4279,170,12,0.0133,69,24059.69,158,4,1297.61,348.69,152.28
2025-07-17,电子,直接访问,514,1259,69.1,0.508,89,7,0.0136,69,24059.69,158,4,1297.61,348.69,152.28
2025-07-17,电子,直播,699,1772,85.3,0.3508,115,9,0.0129,69,24059.69,158,4,1297.61,348.69,152.28
2025-07-17,电子,自然搜索,1452,4625,62.4,0.3128,249,20,0.0138,69,24059.69,158,4,1297.61,348.69,152.28
2025-07-17,美妆,付费推广,2074,5917,116.0,0.4933,260,34,0.0164,174,21814.43,435,18,1867.72,125.37,50.15
2025-07-17,美妆,推荐,1658,4391,71.0,0.4428,258,34,0.0205,174,21814.43,435,18,1867.72,125.37,50.15
2025-07-17,美妆,直接访问,834,2684,91.4,0.4789,122,15,0.018,174,21814.43,435,18,1867.72,125.37,50.15
2025-07-17,美妆,直播,1436,3844,84.0,0.3503,259,31,0.0216,174,21814.43,435,18,1867.72,125.37,50.15
2025-07-17,美妆,自然搜索,2564,8760,58.9,0.4082,401,69,0.0269,174,21814.43,435,18,1867.72,125.37,50.15
2025-07-17,食品,付费推广,1558,4301,120.0,0.4232,262,34,0.0218,149,6721.14,315,16,716.3,45.11,21.34
2025-07-17,食品,推荐,1111,3448,119.3,0.3936,163,24,0.0216,149,6721.14,315,16,716.3,45.11,21.34
2025-07-17,食品,直接访问,621,1731,103.8,0.4669,113,16,0.0258,149,6721.14,315,16,716.3,45.11,21.34
2025-07-17,食品,直播,834,2011,89.1,0.4361,102,16,0.0192,149,6721.14,315,16,716.3,45.11,21.34
2025-07-17,食品,自然搜索,1773,5672,57.3,0.3962,337,50,0.0282,149,6721.14,315,16,716.3,45.11,21.34
2025-07-18,服装,付费推广,1570,3951,54.4,0.3872,201,22,0.014,118,21997.73,295,12,2108.26,186.42,74.57
2025-07-18,服装,推荐,1228,3051,66.3,0.4287,173,19,0.0155,118,21997.73,295,12,2108.26,186.42,74.57
2025-07-18,服装,直接访问,589,1413,111.2,0.4426,92,11,0.0187,118,21997.73,295,12,2108.26,186.42,74.57
2025-07-18,服装,直播,972,3299,114.4,0.5269,186,16,0.0165,118,21997.73,295,12,2108.26,186.42,74.57
2025-07-18,服装,自然搜索,1759,3980,102.2,0.4677,315,36,0.0205,118,21997.73,295,12,2108.26,186.42,74.57
2025-07-18,电子,付费推广,1196,3354,50.5,0.5474,201,14,0.0117,73,26004.82,177,4,1414.39,356.23,146.92
2025-07-18,电子,推荐,954,2752,113.8,0.3233,164,11,0.0115,73,26004.82,177,4,1414.39,356.23,146.92
2025-07-18,电子,直接访问,436,1470,95.8,0.4337,62,5,0.0115,73,26004.82,177,4,1414.39,356.23,146.92
2025-07-18,电子,直播,668,2206,59.1,0.4994,108,6,0.009,73,26004.82,177,4,1414.39,356.23,146.92
2025-07-18,电子,自然搜索,1368,3340,104.5,0.5235,196,20,0.0146,73,26004.82,177,4,1414.39,356.23,146.92
2025-07-18,美妆,付费推广,2068,6071,110.6,0.3055,327,36,0.0174,174,22828.21,363,10,1299.2,131.2,62.89
2025-07-18,美妆,推荐,1632,5347,101.9,0.5091,278,36,0.0221,174,22828.21,363,10,1299.2,131.2,62.89
2025-07-18,美妆,直接访问,775,2486,54.9,0.4271,131,16,0.0206,174,22828.21,363,10,1299.2,131.2,62.89
2025-07-18,美妆,直播,1323,3853,107.2,0.3922,176,27,0.0204,174,22828.21,363,10,1299.2,131.2,62.89
2025-07-18,美妆,自然搜索,2533,6694,71.8,0.4095,398,54,0.0213,174,22828.21,363,10,1299.2,131.2,62.89
2025-07-18,食品,付费推广,1464,4596,55.4,0.3858,275,39,0.0266,156,6861.5,363,10,362.5,43.98,18.9
2025-07-18,食品,推荐,1120,3643,109.9,0.5402,139,26,0.0232,156,6861.5,363,10,362.5,43.98,18.9
2025-07-18,食品,直接访问,594,1588,96.4,0.5111,115,14,0.0236,156,6861.5,363,10,362.5,43.98,18.9
2025-07-18,食品,直播,891,2537,88.7,0.4019,120,23,0.0258,156,6861.5,363,10,362.5,43.98,18.9
2025-07-18,食品,自然搜索,1734,5964,92.4,0.3529,233,41,0.0236,156,6861.5,363,10,362.5,43.98,18.9
2025-07-19,服装,付费推广,2176,5788,58.5,0.3704,283,37,0.017,143,26427.23,345,8,1197.89,184.81,76.6
2025-07-19,服装,推荐,1510,3847,111.3,0.344,286,27,0.0179,143,26427.23,345,8,1197.89,184.81,76.6
2025-07-19,服装,直接访问,788,1811,54.9,0.4392,143,13,0.0165,143,26427.23,345,8,1197.89,184.81,76.6
2025-07-19,服装,直播,1130,3497,64.2,0.3232,142,19,0.0168,143,26427.23,345,8,1197.89,184.81,76.6
2025-07-19,服装,自然搜索,2610,7525,103.0,0.5103,443,47,0.018,143,26427.23,345,8,1197.89,184.81,76.6
2025-07-19,电子,付费推广,1285,3563,102.2,0.3634,226,17,0.0132,82,28429.89,203,8,2564.77,346.71,140.05
2025-07-19,电子,推荐,1170,3407,77.3,0.3274,195,17,0.0145,82,28429.89,203,8,2564.77,346.71,140.05
2025-07-19,电子,直接访问,601,1349,75.2,0.4598,113,7,0.0116,82,28429.89,203,8,2564.77,346.71,140.05
2025-07-19,电子,直播,899,2515,110.6,0.4045,122,13,0.0145,82,28429.89,203,8,2564.77,346.71,140.05
2025-07-19,电子,自然搜索,1770,6179,84.3,0.4741,349,24,0.0136,82,28429.89,203,8,2564.77,346.71,140.05
2025-07-19,美妆,付费推广,2177,4957,68.6,0.4669,361,51,0.0234,180,24175.47,461,9,1110.88,134.31,52.44
2025-07-19,美妆,推荐,1861,4106,109.9,0.4168,327,38,0.0204,180,24175.47,461,9,1110.88,134.31,52.44
2025-07-19,美妆,直接访问,922,2241,96.0,0.5175,122,20,0.0217,180,24175.47,461,9,1110.88,134.31,52.44
2025-07-19,美妆,直播,1260,3664,76.7,0.4797,200,26,0.0206,180,24175.47,461,9,1110.88,134.31,52.44
2025-07-19,美妆,自然搜索,2500,5991,103.2,0.4211,462,47,0.0188,180,24175.47,461,9,1110.88,134.31,52.44
2025-07-19,食品,付费推广,1683,5033,115.6,0.3019,278,42,0.025,188,8336.69,466,17,698.07,44.34,17.89
2025-07-19,食品,推荐,1204,3387,86.5,0.395,150,29,0.0241,188,8336.69,466,17,698.07,44.34,17.89
2025-07-19,食品,直接访问,608,1602,119.3,0.352,91,12,0.0197,188,8336.69,466,17,698.07,44.34,17.89
2025-07-19,食品,直播,1018,3188,113.3,0.3011,182,24,0.0236,188,8336.69,466,17,698.07,44.34,17.89
2025-07-19,食品,自然搜索,2017,5306,72.4,0.486,400,53,0.0263,188,8336.69,466,17,698.07,44.34,17.89
2025-07-20,服装,付费推广,2020,6399,85.3,0.4746,250,37,0.0183,146,27215.38,313,18,3165.84,186.41,86.95
2025-07-20,服装,推荐,1396,3562,106.4,0.4633,209,24,0.0172,146,27215.38,313,18,3165.84,186.41,86.95
2025-07-20,服装,直接访问,739,2252,62.6,0.4567,91,12,0.0162,146,27215.38,313,18,3165.84,186.41,86.95
2025-07-20,服装,直播,1132,3471,76.2,0.5122,209,20,0.0177,146,27215.38,313,18,3165.84,186.41,86.95
2025-07-20,服装,自然搜索,2294,8018,72.7,0.3457,330,43,0.0187,146,27215.38,313,18,3165.84,186.41,86.95
2025-07-20,电子,付费推广,1353,3022,95.6,0.4292,221,21,0.0155,74,26891.94,161,5,1539.83,363.4,167.03
2025-07-20,电子,推荐,995,2390,107.1,0.4569,161,14,0.0141,74,26891.94,161,5,1539.83,363.4,167.03
2025-07-20,电子,直接访问,458,1461,85.7,0.5257,82,4,0.0087,74,26891.94,161,5,1539.83,363.4,167.03
2025-07-20,电子,直播,839,1905,56.4,0.3399,133,11,0.0131,74,26891.94,161,5,1539.83,363.4,167.03
2025-07-20,电子,自然搜索,1500,4590,76.8,0.4533,256,19,0.0127,74,26891.94,161,5,1539.83,363.4,167.03
2025-07-20,美妆,付费推广,1906,4396,76.1,0.4975,311,36,0.0189,194,25330.74,410,17,1882.72,130.57,61.78
2025-07-20,美妆,推荐,1633,5687,56.8,0.4082,237,32,0.0196,194,25330.74,410,17,1882.72,130.57,61.78
2025-07-20,美妆,直接访问,788,1859,112.1,0.3755,113,14,0.0178,194,25330.74,410,17,1882.72,130.57,61.78
2025-07-20,美妆,直播,1109,3062,95.3,0.5416,166,18,0.0162,194,25330.74,410,17,1882.72,130.57,61.78
2025-07-20,美妆,自然搜索,2367,6953,76.5,0.5039,338,53,0.0224,194,25330.74,410,17,1882.72,130.57,61.78
2025-07-20,食品,付费推广,1568,3686,84.3,0.5181,266,37,0.0236,181,7861.9,446,16,689.03,43.44,17.63
2025-07-20,食品,推荐,1245,4012,94.2,0.4098,204,30,0.0241,181,7861.9,446,16,689.03,43.44,17.63
2025-07-20,食品,直接访问,689,1612,102.5,0.4578,135,18,0.0261,181,7861.9,446,16,689.03,43.44,17.63
2025-07-20,食品,直播,1007,2844,100.4,0.3279,195,26,0.0258,181,7861.9,446,16,689.03,43.44,17.63
2025-07-20,食品,自然搜索,1967,4938,91.4,0.3877,294,55,0.028,181,7861.9,446,16,689.03,43.44,17.63
2025-07-21,服装,付费推广,1973,5697,110.3,0.5334,284,35,0.0177,133,24834.6,342,16,2432.31,186.73,72.62
2025-07-21,服装,推荐,1776,5368,100.9,0.5282,320,29,0.0163,133,24834.6,342,16,2432.31,186.73,72.62
2025-07-21,服装,直接访问,868,2844,94.1,0.4067,155,14,0.0161,133,24834.6,342,16,2432.31,186.73,72.62
2025-07-21,服装,直播,1306,3265,52.5,0.5079,191,23,0.0176,133,24834.6,342,16,2432.31,186.73,72.62
2025-07-21,服装,自然搜索,2292,7737,104.6,0.4986,379,37,0.0161,133,24834.6,342,16,2432.31,186.73,72.62
2025-07-21,电子,付费推广,1346,4593,97.2,0.5237,185,17,0.0126,75,24842.01,179,6,1776.85,331.23,138.78
2025-07-21,电子,推荐,1137,3757,72.5,0.4426,192,16,0.0141,75,24842.01,179,6,1776.85,331.23,138.78
2025-07-21,电子,直接访问,513,1224,101.8,0.529,76,5,0.0097,75,24842.01,179,6,1776.85,331.23,138.78
2025-07-21,电子,直播,737,2399,88.2,0.5395,121,9,0.0122,75,24842.01,179,6,1776.85,331.23,138.78
2025-07-21,电子,自然搜索,1493,3680,85.9,0.3211,182,18,0.0121,75,24842.01,179,6,1776.85,331.23,138.78
2025-07-21,美妆,付费推广,1915,5386,72.2,0.434,287,36,0.0188,173,22027.78,425,16,1918.24,127.33,51.83
2025-07-21,美妆,推荐,1807,5030,100.1,0.5321,351,29,0.016,173,22027.78,425,16,1918.24,127.33,51.83
2025-07-21,美妆,直接访问,888,2656,70.4,0.5422,114,16,0.018,173,22027.78,425,16,1918.24,127.33,51.83
2025-07-21,美妆,直播,1297,4039,106.9,0.4696,169,26,0.02,173,22027.78,425,16,1918.24,127.33,51.83
2025-07-21,美妆,自然搜索,2267,5861,112.3,0.5418,323,50,0.0221,173,22027.78,425,16,1918.24,127.33,51.83
2025-07-21,食品,付费推广,1409,4545,96.3,0.3812,259,37,0.0263,158,7279.36,418,15,647.26,46.07,17.41
2025-07-21,食品,推荐,1329,3105,65.1,0.4797,215,33,0.0248,158,7279.36,418,15,647.26,46.07,17.41
2025-07-21,食品,直接访问,571,1681,114.0,0.4315,94,17,0.0298,158,7279.36,418,15,647.26,46.07,17.41
2025-07-21,食品,直播,938,2606,109.4,0.4209,137,22,0.0235,158,7279.36,418,15,647.26,46.07,17.41
2025-07-21,食品,自然搜索,1948,6144,70.8,0.4172,278,46,0.0236,158,7279.36,418,15,647.26,46.07,17.41
2025-07-22,服装,付费推广,1605,4285,75.9,0.4058,284,25,0.0156,132,22495.95,328,17,2570.0,170.42,68.59
2025-07-22,服装,推荐,1539,5365,88.9,0.4585,264,18,0.0117,132,22495.95,328,17,2570.0,170.42,68.59
2025-07-22,服装,直接访问,759,2406,82.3,0.4599,121,11,0.0145,132,22495.95,328,17,2570.0,170.42,68.59
2025-07-22,服装,直播,1072,3683,52.3,0.452,137,20,0.0187,132,22495.95,328,17,2570.0,170.42,68.59
2025-07-22,服装,自然搜索,2072,4759,79.5,0.4111,327,36,0.0174,132,22495.95,328,17,2570.0,170.42,68.59
2025-07-22,电子,付费推广,1283,3658,72.5,0.3663,229,15,0.0117,80,28435.13,197,7,2203.54,355.44,144.34
2025-07-22,电子,推荐,1039,2595,62.8,0.3291,183,14,0.0135,80,28435.13,197,7,2203.54,355.44,144.34
2025-07-22,电子,直接访问,523,1678,96.1,0.331,76,6,0.0115,80,28435.13,197,7,2203.54,355.44,144.34
2025-07-22,电子,直播,758,2218,94.9,0.3678,112,9,0.0119,80,28435.13,197,7,2203.54,355.44,144.34
2025-07-22,电子,自然搜索,1459,4703,54.0,0.3168,178,20,0.0137,80,28435.13,197,7,2203.54,355.44,144.34
2025-07-22,美妆,付费推广,2278,6994,89.3,0.449,360,51,0.0224,191,25834.51,421,11,1255.11,135.26,61.36
2025-07-22,美妆,推荐,1952,6537,82.8,0.5266,295,49,0.0251,191,25834.51,421,11,1255.11,135.26,61.36
2025-07-22,美妆,直接访问,981,3300,109.5,0.5371,128,20,0.0204,191,25834.51,421,11,1255.11,135.26,61.36
2025-07-22,美妆,直播,1330,4375,88.8,0.4806,179,27,0.0203,191,25834.51,421,11,1255.11,135.26,61.36
2025-07-22,美妆,自然搜索,2532,8376,78.1,0.3188,332,52,0.0205,191,25834.51,421,11,1255.11,135.26,61.36
2025-07-22,食品,付费推广,1658,4712,57.5,0.3984,253,41,0.0247,165,7724.79,438,17,651.53,46.82,17.64
2025-07-22,食品,推荐,1301,4486,56.2,0.4824,213,36,0.0277,165,7724.79,438,17,651.53,46.82,17.64
2025-07-22,食品,直接访问,639,1955,104.9,0.4952,122,18,0.0282,165,7724.79,438,17,651.53,46.82,17.64
2025-07-22,食品,直播,984,3343,74.9,0.3385,137,26,0.0264,165,7724.79,438,17,651.53,46.82,17.64
2025-07-22,食品,自然搜索,1985,5817,81.9,0.4785,395,37,0.0186,165,7724.79,438,17,651.53,46.82,17.64
2025-07-23,服装,付费推广,1773,4742,82.7,0.4809,353,32,0.018,153,27160.04,329,15,2311.14,177.52,82.55
2025-07-23,服装,推荐,1457,4861,73.9,0.3773,279,24,0.0165,153,27160.04,329,15,2311.14,177.52,82.55
2025-07-23,服装,直接访问,725,1882,76.2,0.4804,90,13,0.0179,153,27160.04,329,15,2311.14,177.52,82.55
2025-07-23,服装,直播,1040,2871,85.3,0.3917,158,16,0.0154,153,27160.04,329,15,2311.14,177.52,82.55
2025-07-23,服装,自然搜索,2176,7094,118.1,0.4908,412,37,0.017,153,27160.04,329,15,2311.14,177.52,82.55
2025-07-23,电子,付费推广,983,2613,116.6,0.3688,120,15,0.0153,75,25800.35,156,6,1763.61,344.0,165.39
