日期,品类,流量来源,访客数,浏览量,平均停留时长(秒),跳失率,加购人数,支付买家数,支付转化率,支付订单数,支付金额,支付件数,退款订单数,退款金额,客单价,件单价
2025-07-12,服装,直播,1354,3480,70.3,0.3584,211,32,0.0236,250,30638.1,348,8,808.88,122.55,88.04
2025-07-12,服装,自然搜索,3037,8276,103.5,0.548,529,85,0.028,250,30638.1,348,8,808.88,122.55,88.04
2025-07-12,电子,付费推广,1632,5519,60.9,0.4576,213,27,0.0165,121,34344.24,186,8,2100.95,283.84,184.65
2025-07-12,电子,推荐,1295,3452,84.3,0.3072,231,23,0.0178,121,34344.24,186,8,2100.95,283.84,184.65
2025-07-12,电子,直接访问,623,1806,65.1,0.4805,110,12,0.0193,121,34344.24,186,8,2100.95,283.84,184.65
2025-07-12,电子,直播,1073,3559,64.1,0.3774,209,19,0.0177,121,34344.24,186,8,2100.95,283.84,184.65
2025-07-12,电子,自然搜索,2200,7386,52.4,0.3653,311,40,0.0182,121,34344.24,186,8,2100.95,283.84,184.65
2025-07-12,美妆,付费推广,3370,10230,70.3,0.4656,440,73,0.0217,290,25998.42,374,11,795.06,89.65,69.51
2025-07-12,美妆,推荐,2647,8502,77.0,0.4948,508,62,0.0234,290,25998.42,374,11,795.06,89.65,69.51
2025-07-12,美妆,直接访问,1359,3094,59.1,0.5418,226,26,0.0191,290,25998.42,374,11,795.06,89.65,69.51
2025-07-12,美妆,直播,1995,5766,94.6,0.5203,348,48,0.0241,290,25998.42,374,11,795.06,89.65,69.51
2025-07-12,美妆,自然搜索,4251,10555,57.1,0.4514,597,86,0.0202,290,25998.42,374,11,795.06,89.65,69.51
2025-07-12,食品,付费推广,2660,6201,68.5,0.3521,365,99,0.0372,362,13218.77,502,28,855.9,36.52,26.33
2025-07-12,食品,推荐,2128,5859,89.0,0.3693,349,70,0.0329,362,13218.77,502,28,855.9,36.52,26.33
2025-07-12,食品,直接访问,1083,3045,107.4,0.4128,163,44,0.0406,362,13218.77,502,28,855.9,36.52,26.33
2025-07-12,食品,直播,1719,5900,111.7,0.4597,304,63,0.0366,362,13218.77,502,28,855.9,36.52,26.33
2025-07-12,食品,自然搜索,3018,8971,52.4,0.4354,445,106,0.0351,362,13218.77,502,28,855.9,36.52,26.33
2025-07-13,服装,付费推广,2547,6329,70.8,0.4176,391,69,0.0271,229,27007.81,358,9,981.4,117.94,75.44
2025-07-13,服装,推荐,2040,5112,89.1,0.5125,337,47,0.023,229,27007.81,358,9,981.4,117.94,75.44
2025-07-13,服装,直接访问,1048,2997,63.0,0.3012,154,25,0.0239,229,27007.81,358,9,981.4,117.94,75.44
2025-07-13,服装,直播,1314,2969,63.1,0.426,169,35,0.0266,229,27007.81,358,9,981.4,117.94,75.44
2025-07-13,服装,自然搜索,2896,8979,80.4,0.3968,470,69,0.0238,229,27007.81,358,9,981.4,117.94,75.44
2025-07-13,电子,付费推广,2010,5158,100.9,0.5361,259,33,0.0164,110,32649.61,153,8,2327.36,296.81,213.4
2025-07-13,电子,推荐,1327,3524,59.8,0.4344,256,23,0.0173,110,32649.61,153,8,2327.36,296.81,213.4
2025-07-13,电子,直接访问,751,2182,72.3,0.3128,96,13,0.0173,110,32649.61,153,8,2327.36,296.81,213.4
2025-07-13,电子,直播,1130,3537,68.4,0.3113,204,19,0.0168,110,32649.61,153,8,2327.36,296.81,213.4
2025-07-13,电子,自然搜索,2430,8308,112.0,0.3166,292,39,0.016,110,32649.61,153,8,2327.36,296.81,213.4
2025-07-13,美妆,付费推广,3311,10996,93.8,0.5042,649,74,0.0223,286,25615.58,372,15,1308.08,89.56,68.86
2025-07-13,美妆,推荐,2692,8378,78.1,0.3481,472,60,0.0223,286,25615.58,372,15,1308.08,89.56,68.86
2025-07-13,美妆,直接访问,1311,3173,113.5,0.5494,168,28,0.0214,286,25615.58,372,15,1308.08,89.56,68.86
2025-07-13,美妆,直播,2088,6871,69.1,0.3424,408,39,0.0187,286,25615.58,372,15,1308.08,89.56,68.86
2025-07-13,美妆,自然搜索,4134,12372,114.0,0.4686,681,92,0.0223,286,25615.58,372,15,1308.08,89.56,68.86
2025-07-13,食品,付费推广,2833,7658,56.4,0.4091,459,94,0.0332,407,14618.14,544,19,680.73,35.92,26.87
2025-07-13,食品,推荐,2077,6337,62.0,0.4412,252,65,0.0313,407,14618.14,544,19,680.73,35.92,26.87
2025-07-13,食品,直接访问,1148,2827,62.8,0.4534,199,40,0.0348,407,14618.14,544,19,680.73,35.92,26.87
2025-07-13,食品,直播,1682,4841,88.0,0.5397,246,55,0.0327,407,14618.14,544,19,680.73,35.92,26.87
2025-07-13,食品,自然搜索,3115,8073,104.2,0.4781,423,87,0.0279,407,14618.14,544,19,680.73,35.92,26.87
2025-07-14,服装,付费推广,2509,8118,58.5,0.3473,458,55,0.0219,226,27463.27,337,16,1712.6,121.52,81.49
2025-07-14,服装,推荐,1819,5770,116.8,0.5476,356,42,0.0231,226,27463.27,337,16,1712.6,121.52,81.49
2025-07-14,服装,直接访问,972,2376,73.8,0.3795,133,22,0.0226,226,27463.27,337,16,1712.6,121.52,81.49
2025-07-14,服装,直播,1295,3786,72.0,0.3212,236,31,0.0239,226,27463.27,337,16,1712.6,121.52,81.49
2025-07-14,服装,自然搜索,2748,7741,89.2,0.3617,353,74,0.0269,226,27463.27,337,16,1712.6,121.52,81.49
2025-07-14,电子,付费推广,1386,3211,81.7,0.3788,264,19,0.0137,108,29555.72,131,8,1929.62,273.66,225.62
2025-07-14,电子,推荐,1146,3375,103.4,0.3421,141,20,0.0175,108,29555.72,131,8,1929.62,273.66,225.62
2025-07-14,电子,直接访问,628,1451,70.4,0.3566,122,12,0.0191,108,29555.72,131,8,1929.62,273.66,225.62
2025-07-14,电子,直播,999,3301,85.9,0.4974,187,19,0.019,108,29555.72,131,8,1929.62,273.66,225.62
2025-07-14,电子,自然搜索,1817,4670,110.3,0.341,348,32,0.0176,108,29555.72,131,8,1929.62,273.66,225.62
2025-07-14,美妆,付费推广,2938,7336,72.8,0.3334,561,74,0.0252,264,23753.25,382,19,1562.7,89.97,62.18
2025-07-14,美妆,推荐,2055,5811,81.8,0.402,345,48,0.0234,264,23753.25,382,19,1562.7,89.97,62.18
2025-07-14,美妆,直接访问,1132,2549,119.9,0.3454,216,23,0.0203,264,23753.25,382,19,1562.7,89.97,62.18
2025-07-14,美妆,直播,1696,5377,79.7,0.3044,218,29,0.0171,264,23753.25,382,19,1562.7,89.97,62.18
2025-07-14,美妆,自然搜索,3382,9601,60.4,0.3945,410,70,0.0207,264,23753.25,382,19,1562.7,89.97,62.18
2025-07-14,食品,付费推广,2583,7279,92.9,0.4798,443,97,0.0376,366,13266.18,535,18,606.93,36.25,24.8
2025-07-14,食品,推荐,1855,5431,77.6,0.3504,276,67,0.0361,366,13266.18,535,18,606.93,36.25,24.8
2025-07-14,食品,直接访问,942,3018,92.6,0.4719,131,33,0.035,366,13266.18,535,18,606.93,36.25,24.8
2025-07-14,食品,直播,1590,4572,81.5,0.3604,277,66,0.0415,366,13266.18,535,18,606.93,36.25,24.8
2025-07-14,食品,自然搜索,3306,10504,92.9,0.4721,515,130,0.0393,366,13266.18,535,18,606.93,36.25,24.8
2025-07-15,服装,付费推广,2251,7172,56.8,0.5139,449,53,0.0235,231,27108.85,297,8,755.51,117.35,91.28
2025-07-15,服装,推荐,1989,4767,83.1,0.5073,370,49,0.0246,231,27108.85,297,8,755.51,117.35,91.28
2025-07-15,服装,直接访问,954,2358,54.3,0.5246,186,21,0.022,231,27108.85,297,8,755.51,117.35,91.28
2025-07-15,服装,直播,1363,4464,114.1,0.3745,252,39,0.0286,231,27108.85,297,8,755.51,117.35,91.28
2025-07-15,服装,自然搜索,2743,6660,112.2,0.5128,506,69,0.0252,231,27108.85,297,8,755.51,117.35,91.28
2025-07-15,电子,付费推广,1422,4726,58.3,0.3201,214,27,0.019,118,32219.09,171,6,1502.81,273.04,188.42
2025-07-15,电子,推荐,1134,3258,50.6,0.3004,183,25,0.022,118,32219.09,171,6,1502.81,273.04,188.42
2025-07-15,电子,直接访问,527,1228,64.3,0.5237,92,10,0.019,118,32219.09,171,6,1502.81,273.04,188.42
2025-07-15,电子,直播,801,2022,99.1,0.5466,127,13,0.0162,118,32219.09,171,6,1502.81,273.04,188.42
2025-07-15,电子,自然搜索,1855,5929,106.9,0.4607,343,41,0.0221,118,32219.09,171,6,1502.81,273.04,188.42
2025-07-15,美妆,付费推广,2929,8605,82.8,0.4278,477,72,0.0246,261,23508.58,376,13,1133.42,90.07,62.52
2025-07-15,美妆,推荐,2321,7739,108.3,0.5201,419,45,0.0194,261,23508.58,376,13,1133.42,90.07,62.52
2025-07-15,美妆,直接访问,1153,3826,57.5,0.3231,139,24,0.0208,261,23508.58,376,13,1133.42,90.07,62.52
2025-07-15,美妆,直播,1740,5320,59.9,0.3392,249,34,0.0195,261,23508.58,376,13,1133.42,90.07,62.52
2025-07-15,美妆,自然搜索,3366,10489,72.1,0.3151,487,59,0.0175,261,23508.58,376,13,1133.42,90.07,62.52
2025-07-15,食品,付费推广,2427,7781,55.4,0.3645,405,81,0.0334,346,12382.97,523,15,517.79,35.79,23.68
2025-07-15,食品,推荐,1974,5520,84.3,0.5033,246,61,0.0309,346,12382.97,523,15,517.79,35.79,23.68
2025-07-15,食品,直接访问,920,2107,103.5,0.481,121,38,0.0413,346,12382.97,523,15,517.79,35.79,23.68
2025-07-15,食品,直播,1378,3596,74.3,0.4405,261,51,0.037,346,12382.97,523,15,517.79,35.79,23.68
2025-07-15,食品,自然搜索,2999,8440,110.9,0.3426,434,106,0.0353,346,12382.97,523,15,517.79,35.79,23.68
2025-07-16,服装,付费推广,2136,5824,118.7,0.3498,334,52,0.0243,211,26073.56,287,8,928.26,123.57,90.85
2025-07-16,服装,推荐,2019,6380,116.9,0.5199,386,56,0.0277,211,26073.56,287,8,928.26,123.57,90.85
2025-07-16,服装,直接访问,961,2669,101.8,0.4345,174,23,0.0239,211,26073.56,287,8,928.26,123.57,90.85
2025-07-16,服装,直播,1295,4295,83.0,0.4286,245,34,0.0263,211,26073.56,287,8,928.26,123.57,90.85
2025-07-16,服装,自然搜索,2900,9108,89.9,0.521,353,83,0.0286,211,26073.56,287,8,928.26,123.57,90.85
2025-07-16,电子,付费推广,1512,5155,54.3,0.522,183,28,0.0185,105,29312.78,162,7,1878.33,279.17,180.94
2025-07-16,电子,推荐,1187,2786,57.4,0.5479,194,18,0.0152,105,29312.78,162,7,1878.33,279.17,180.94
2025-07-16,电子,直接访问,571,1403,87.6,0.41,92,7,0.0123,105,29312.78,162,7,1878.33,279.17,180.94
2025-07-16,电子,直播,970,2584,91.6,0.5015,185,20,0.0206,105,29312.78,162,7,1878.33,279.17,180.94
2025-07-16,电子,自然搜索,1754,4431,109.7,0.445,338,32,0.0182,105,29312.78,162,7,1878.33,279.17,180.94
2025-07-16,美妆,付费推广,3346,7957,95.4,0.3975,549,65,0.0194,246,21019.62,387,14,1030.09,85.45,54.31
2025-07-16,美妆,推荐,2412,5888,86.7,0.3056,457,50,0.0207,246,21019.62,387,14,1030.09,85.45,54.31
2025-07-16,美妆,直接访问,1386,3247,61.8,0.3864,253,34,0.0245,246,21019.62,387,14,1030.09,85.45,54.31
2025-07-16,美妆,直播,1993,6653,105.4,0.3427,256,44,0.0221,246,21019.62,387,14,1030.09,85.45,54.31
2025-07-16,美妆,自然搜索,3762,13089,105.2,0.3826,704,92,0.0245,246,21019.62,387,14,1030.09,85.45,54.31
2025-07-16,食品,付费推广,2555,6893,50.8,0.4352,509,94,0.0368,321,10509.37,451,24,706.7,32.74,23.3
2025-07-16,食品,推荐,2105,4784,71.5,0.4334,345,69,0.0328,321,10509.37,451,24,706.7,32.74,23.3
2025-07-16,食品,直接访问,1022,3487,63.3,0.3859,195,35,0.0342,321,10509.37,451,24,706.7,32.74,23.3
2025-07-16,食品,直播,1679,5689,88.1,0.4179,269,51,0.0304,321,10509.37,451,24,706.7,32.74,23.3
2025-07-16,食品,自然搜索,3106,10092,63.5,0.3756,536,104,0.0335,321,10509.37,451,24,706.7,32.74,23.3
2025-07-17,服装,付费推广,2627,6969,72.8,0.4964,460,69,0.0263,235,27251.78,305,16,1498.61,115.97,89.35
2025-07-17,服装,推荐,1903,4751,92.3,0.5328,239,54,0.0284,235,27251.78,305,16,1498.61,115.97,89.35
2025-07-17,服装,直接访问,1022,2338,98.9,0.3406,203,22,0.0215,235,27251.78,305,16,1498.61,115.97,89.35
2025-07-17,服装,直播,1548,3845,77.4,0.5474,263,42,0.0271,235,27251.78,305,16,1498.61,115.97,89.35
2025-07-17,服装,自然搜索,2888,9139,112.3,0.4791,507,78,0.027,235,27251.78,305,16,1498.61,115.97,89.35
2025-07-17,电子,付费推广,1577,4785,82.6,0.4592,261,31,0.0197,102,26609.6,158,7,1748.32,260.88,168.42
2025-07-17,电子,推荐,1071,3203,84.0,0.4018,160,21,0.0196,102,26609.6,158,7,1748.32,260.88,168.42
2025-07-17,电子,直接访问,613,1632,115.5,0.512,120,10,0.0163,102,26609.6,158,7,1748.32,260.88,168.42
2025-07-17,电子,直播,856,2086,66.4,0.32,144,16,0.0187,102,26609.6,158,7,1748.32,260.88,168.42
2025-07-17,电子,自然搜索,1877,5693,104.8,0.3452,363,34,0.0181,102,26609.6,158,7,1748.32,260.88,168.42
2025-07-17,美妆,付费推广,2942,7401,113.9,0.3506,545,60,0.0204,248,22051.51,342,17,1238.93,88.92,64.48
2025-07-17,美妆,推荐,2454,6678,56.2,0.527,320,57,0.0232,248,22051.51,342,17,1238.93,88.92,64.48
2025-07-17,美妆,直接访问,1238,4104,86.9,0.4349,154,29,0.0234,248,22051.51,342,17,1238.93,88.92,64.48
2025-07-17,美妆,直播,1860,5632,80.4,0.348,300,35,0.0188,248,22051.51,342,17,1238.93,88.92,64.48
2025-07-17,美妆,自然搜索,3698,9164,118.5,0.3184,606,96,0.026,248,22051.51,342,17,1238.93,88.92,64.48
2025-07-17,食品,付费推广,2363,5652,63.1,0.4549,452,91,0.0385,325,11361.32,485,17,520.1,34.96,23.43
2025-07-17,食品,推荐,2111,5848,60.9,0.3473,414,62,0.0294,325,11361.32,485,17,520.1,34.96,23.43
2025-07-17,食品,直接访问,1103,2800,69.0,0.3083,202,48,0.0435,325,11361.32,485,17,520.1,34.96,23.43
2025-07-17,食品,直播,1689,4734,82.0,0.3939,216,56,0.0332,325,11361.32,485,17,520.1,34.96,23.43
2025-07-17,食品,自然搜索,3346,11445,117.1,0.3015,667,100,0.0299,325,11361.32,485,17,520.1,34.96,23.43
2025-07-18,服装,付费推广,1831,4319,81.6,0.4087,303,37,0.0202,221,26823.25,332,8,866.41,121.37,80.79
2025-07-18,服装,推荐,1459,3311,97.6,0.4782,218,42,0.0288,221,26823.25,332,8,866.41,121.37,80.79
2025-07-18,服装,直接访问,859,1962,54.8,0.517,116,23,0.0268,221,26823.25,332,8,866.41,121.37,80.79
2025-07-18,服装,直播,1094,2607,112.0,0.3587,203,27,0.0247,221,26823.25,332,8,866.41,121.37,80.79
2025-07-18,服装,自然搜索,2520,6058,75.6,0.5201,344,61,0.0242,221,26823.25,332,8,866.41,121.37,80.79
2025-07-18,电子,付费推广,1427,4161,65.9,0.5244,182,23,0.0161,104,30607.05,145,4,1074.78,294.3,211.08
2025-07-18,电子,推荐,1226,2854,95.2,0.4091,185,19,0.0155,104,30607.05,145,4,1074.78,294.3,211.08
2025-07-18,电子,直接访问,530,1396,117.2,0.4997,78,10,0.0189,104,30607.05,145,4,1074.78,294.3,211.08
2025-07-18,电子,直播,917,2789,95.0,0.3083,177,14,0.0153,104,30607.05,145,4,1074.78,294.3,211.08
2025-07-18,电子,自然搜索,1691,3860,62.7,0.458,221,28,0.0166,104,30607.05,145,4,1074.78,294.3,211.08
2025-07-18,美妆,付费推广,2786,7645,55.5,0.5358,456,61,0.0219,259,23862.49,367,20,1819.59,92.13,65.02
2025-07-18,美妆,推荐,2376,6344,103.7,0.3178,298,49,0.0206,259,23862.49,367,20,1819.59,92.13,65.02
2025-07-18,美妆,直接访问,1225,2776,100.6,0.3983,193,31,0.0253,259,23862.49,367,20,1819.59,92.13,65.02
2025-07-18,美妆,直播,1558,5158,111.8,0.3049,186,32,0.0205,259,23862.49,367,20,1819.59,92.13,65.02
2025-07-18,美妆,自然搜索,3252,7658,52.0,0.3528,496,88,0.0271,259,23862.49,367,20,1819.59,92.13,65.02
2025-07-18,食品,付费推广,2326,7388,99.9,0.5294,354,74,0.0318,339,11633.15,435,18,598.01,34.32,26.74
2025-07-18,食品,推荐,1798,4044,76.9,0.5274,260,71,0.0395,339,11633.15,435,18,598.01,34.32,26.74
2025-07-18,食品,直接访问,1044,3199,58.2,0.304,147,35,0.0335,339,11633.15,435,18,598.01,34.32,26.74
2025-07-18,食品,直播,1516,4264,94.9,0.3152,276,43,0.0284,339,11633.15,435,18,598.01,34.32,26.74
2025-07-18,食品,自然搜索,3101,10541,85.4,0.3908,465,100,0.0322,339,11633.15,435,18,598.01,34.32,26.74
2025-07-19,服装,付费推广,2837,6374,80.1,0.4823,454,65,0.0229,258,30608.49,354,17,1922.25,118.64,86.46
2025-07-19,服装,推荐,2210,7464,99.5,0.5344,266,51,0.0231,258,30608.49,354,17,1922.25,118.64,86.46
2025-07-19,服装,直接访问,982,2973,114.9,0.4617,176,23,0.0234,258,30608.49,354,17,1922.25,118.64,86.46
2025-07-19,服装,直播,1491,4432,113.7,0.5397,284,35,0.0235,258,30608.49,354,17,1922.25,118.64,86.46
2025-07-19,服装,自然搜索,3014,7215,79.1,0.4572,450,88,0.0292,258,30608.49,354,17,1922.25,118.64,86.46
2025-07-19,电子,付费推广,1677,5415,95.3,0.5482,225,29,0.0173,120,34004.99,165,6,1405.59,283.37,206.09
2025-07-19,电子,推荐,1487,4904,113.6,0.4257,206,24,0.0161,120,34004.99,165,6,1405.59,283.37,206.09
2025-07-19,电子,直接访问,721,1975,77.0,0.3849,122,11,0.0153,120,34004.99,165,6,1405.59,283.37,206.09
2025-07-19,电子,直播,1075,2414,72.4,0.3489,130,22,0.0205,120,34004.99,165,6,1405.59,283.37,206.09
2025-07-19,电子,自然搜索,1962,4857,62.4,0.4587,318,37,0.0189,120,34004.99,165,6,1405.59,283.37,206.09
2025-07-19,美妆,付费推广,3083,9654,86.2,0.3114,450,65,0.0211,279,23956.1,337,19,1394.23,85.86,71.09
2025-07-19,美妆,推荐,2477,5572,88.9,0.3272,438,49,0.0198,279,23956.1,337,19,1394.23,85.86,71.09
2025-07-19,美妆,直接访问,1446,4031,85.1,0.4511,258,34,0.0235,279,23956.1,337,19,1394.23,85.86,71.09
2025-07-19,美妆,直播,2175,5191,55.9,0.5057,418,52,0.0239,279,23956.1,337,19,1394.23,85.86,71.09
2025-07-19,美妆,自然搜索,3676,10465,72.8,0.4614,567,80,0.0218,279,23956.1,337,19,1394.23,85.86,71.09
2025-07-19,食品,付费推广,2377,6276,53.6,0.5491,330,76,0.032,360,12664.37,469,18,617.1,35.18,27.0
2025-07-19,食品,推荐,2212,7521,116.9,0.4451,403,67,0.0303,360,12664.37,469,18,617.1,35.18,27.0
2025-07-19,食品,直接访问,1084,2860,101.4,0.5319,163,39,0.036,360,12664.37,469,18,617.1,35.18,27.0
2025-07-19,食品,直播,1643,3801,100.4,0.4098,199,56,0.0341,360,12664.37,469,18,617.1,35.18,27.0
2025-07-19,食品,自然搜索,3165,8774,97.1,0.4726,478,103,0.0325,360,12664.37,469,18,617.1,35.18,27.0
2025-07-20,服装,付费推广,2052,5981,108.7,0.4806,340,49,0.0239,262,30809.81,380,18,1860.99,117.59,81.08
2025-07-20,服装,推荐,1927,6369,97.5,0.5016,328,50,0.0259,262,30809.81,380,18,1860.99,117.59,81.08
2025-07-20,服装,直接访问,920,2415,112.8,0.3043,138,24,0.0261,262,30809.81,380,18,1860.99,117.59,81.08
2025-07-20,服装,直播,1238,3677,52.6,0.5138,215,31,0.025,262,30809.81,380,18,1860.99,117.59,81.08
2025-07-20,服装,自然搜索,2470,7074,91.1,0.3078,312,62,0.0251,262,30809.81,380,18,1860.99,117.59,81.08
2025-07-20,电子,付费推广,1454,3284,108.0,0.4979,255,26,0.0179,117,33888.69,185,4,1048.13,289.65,183.18
2025-07-20,电子,推荐,1139,3515,90.9,0.303,170,21,0.0184,117,33888.69,185,4,1048.13,289.65,183.18
2025-07-20,电子,直接访问,602,1373,107.2,0.3516,97,11,0.0183,117,33888.69,185,4,1048.13,289.65,183.18
2025-07-20,电子,直播,1006,3478,116.5,0.4808,156,19,0.0189,117,33888.69,185,4,1048.13,289.65,183.18
2025-07-20,电子,自然搜索,2044,6372,60.3,0.3359,300,37,0.0181,117,33888.69,185,4,1048.13,289.65,183.18
2025-07-20,美妆,付费推广,3496,9965,86.2,0.5263,569,86,0.0246,299,26409.54,462,12,943.59,88.33,57.16
2025-07-20,美妆,推荐,2381,7697,63.5,0.4183,402,54,0.0227,299,26409.54,462,12,943.59,88.33,57.16
2025-07-20,美妆,直接访问,1337,4043,113.0,0.4298,206,27,0.0202,299,26409.54,462,12,943.59,88.33,57.16
2025-07-20,美妆,直播,2048,6925,86.7,0.5106,281,45,0.022,299,26409.54,462,12,943.59,88.33,57.16
2025-07-20,美妆,自然搜索,3933,8921,94.7,0.5148,552,99,0.0252,299,26409.54,462,12,943.59,88.33,57.16
2025-07-20,食品,付费推广,2584,6493,112.6,0.4622,487,93,0.036,407,14211.74,569,14,455.3,34.92,24.98
2025-07-20,食品,推荐,2021,5272,84.9,0.4236,254,62,0.0307,407,14211.74,569,14,455.3,34.92,24.98
2025-07-20,食品,直接访问,1046,2794,111.5,0.5389,176,29,0.0277,407,14211.74,569,14,455.3,34.92,24.98
2025-07-20,食品,直播,1611,4694,95.4,0.5271,242,65,0.0403,407,14211.74,569,14,455.3,34.92,24.98
2025-07-20,食品,自然搜索,3344,8126,106.2,0.3539,542,117,0.035,407,14211.74,569,14,455.3,34.92,24.98
2025-07-21,服装,付费推广,2622,7929,95.9,0.3388,465,67,0.0256,241,28864.95,329,7,794.79,119.77,87.74
2025-07-21,服装,推荐,2074,6087,105.6,0.5417,280,51,0.0246,241,28864.95,329,7,794.79,119.77,87.74
2025-07-21,服装,直接访问,1055,3682,65.2,0.351,181,26,0.0246,241,28864.95,329,7,794.79,119.77,87.74
2025-07-21,服装,直播,1443,3912,65.9,0.5013,205,34,0.0236,241,28864.95,329,7,794.79,119.77,87.74
2025-07-21,服装,自然搜索,3204,8118,96.1,0.4099,498,88,0.0275,241,28864.95,329,7,794.79,119.77,87.74
2025-07-21,电子,付费推广,1659,4962,50.2,0.4534,250,29,0.0175,109,30657.46,150,7,1790.31,281.26,204.38
2025-07-21,电子,推荐,1403,3578,113.4,0.3502,187,27,0.0192,109,30657.46,150,7,1790.31,281.26,204.38
2025-07-21,电子,直接访问,728,1608,64.0,0.3035,102,15,0.0206,109,30657.46,150,7,1790.31,281.26,204.38
2025-07-21,电子,直播,902,2575,88.5,0.3674,166,17,0.0188,109,30657.46,150,7,1790.31,281.26,204.38
2025-07-21,电子,自然搜索,2029,6513,85.7,0.4813,325,30,0.0148,109,30657.46,150,7,1790.31,281.26,204.38
2025-07-21,美妆,付费推广,3017,8969,104.8,0.3058,498,54,0.0179,253,22602.01,306,11,914.53,89.34,73.86
2025-07-21,美妆,推荐,2708,7319,79.7,0.4231,394,62,0.0229,253,22602.01,306,11,914.53,89.34,73.86
2025-07-21,美妆,直接访问,1381,3977,67.3,0.4022,205,24,0.0174,253,22602.01,306,11,914.53,89.34,73.86
2025-07-21,美妆,直播,2115,6879,103.2,0.3973,380,42,0.0199,253,22602.01,306,11,914.53,89.34,73.86
2025-07-21,美妆,自然搜索,3949,8737,107.4,0.5414,720,73,0.0185,253,22602.01,306,11,914.53,89.34,73.86
2025-07-21,食品,付费推广,3077,8066,100.3,0.4368,426,133,0.0432,384,13709.12,500,28,933.79,35.7,27.42
2025-07-21,食品,推荐,2375,7926,80.3,0.4368,428,86,0.0362,384,13709.12,500,28,933.79,35.7,27.42
2025-07-21,食品,直接访问,1060,2455,54.2,0.3423,197,41,0.0387,384,13709.12,500,28,933.79,35.7,27.42
2025-07-21,食品,直播,1725,5610,111.8,0.4403,240,60,0.0348,384,13709.12,500,28,933.79,35.7,27.42
2025-07-21,食品,自然搜索,3223,8019,75.2,0.3979,484,114,0.0354,384,13709.12,500,28,933.79,35.7,27.42
2025-07-22,服装,付费推广,2193,5675,117.0,0.5382,271,40,0.0182,250,30019.18,370,19,1885.16,120.08,81.13
2025-07-22,服装,推荐,1911,5245,95.8,0.3473,302,52,0.0272,250,30019.18,370,19,1885.16,120.08,81.13
2025-07-22,服装,直接访问,963,2516,104.7,0.4922,156,22,0.0228,250,30019.18,370,19,1885.16,120.08,81.13
2025-07-22,服装,直播,1372,4323,66.6,0.3655,228,35,0.0255,250,30019.18,370,19,1885.16,120.08,81.13
2025-07-22,服装,自然搜索,2680,6914,105.5,0.3155,354,67,0.025,250,30019.18,370,19,1885.16,120.08,81.13
2025-07-22,电子,付费推广,1561,3543,110.3,0.3024,276,32,0.0205,113,32277.24,163,4,992.93,285.64,198.02
2025-07-22,电子,推荐,1281,3410,92.9,0.4158,255,24,0.0187,113,32277.24,163,4,992.93,285.64,198.02
2025-07-22,电子,直接访问,605,2114,99.0,0.4017,99,11,0.0182,113,32277.24,163,4,992.93,285.64,198.02
2025-07-22,电子,直播,1082,2860,67.7,0.4179,215,18,0.0166,113,32277.24,163,4,992.93,285.64,198.02
2025-07-22,电子,自然搜索,1874,4570,83.0,0.4072,226,29,0.0155,113,32277.24,163,4,992.93,285.64,198.02
2025-07-22,美妆,付费推广,3204,8238,74.8,0.4857,387,76,0.0237,259,22993.53,339,10,801.95,88.78,67.83
2025-07-22,美妆,推荐,2301,5396,112.9,0.4168,327,43,0.0187,259,22993.53,339,10,801.95,88.78,67.83
2025-07-22,美妆,直接访问,1176,3693,51.8,0.4121,226,27,0.023,259,22993.53,339,10,801.95,88.78,67.83
2025-07-22,美妆,直播,1651,4849,51.2,0.359,254,38,0.023,259,22993.53,339,10,801.95,88.78,67.83
2025-07-22,美妆,自然搜索,3261,10431,107.1,0.4771,495,65,0.0199,259,22993.53,339,10,801.95,88.78,67.83
2025-07-22,食品,付费推广,2586,7231,68.7,0.5198,369,96,0.0371,364,12452.53,520,20,587.53,34.21,23.95
2025-07-22,食品,推荐,1884,5681,66.4,0.4692,349,63,0.0334,364,12452.53,520,20,587.53,34.21,23.95
2025-07-22,食品,直接访问,934,2194,65.2,0.3442,165,34,0.0364,364,12452.53,520,20,587.53,34.21,23.95
2025-07-22,食品,直播,1325,3025,92.5,0.3308,187,41,0.0309,364,12452.53,520,20,587.53,34.21,23.95
2025-07-22,食品,自然搜索,2998,10381,68.6,0.3566,586,115,0.0384,364,12452.53,520,20,587.53,34.21,23.95
2025-07-23,服装,付费推广,2193,5903,101.5,0.4831,265,55,0.0251,232,28181.81,281,11,1111.73,121.47,100.29
2025-07-23,服装,推荐,1779,4782,105.9,0.4429,214,49,0.0275,232,28181.81,281,11,1111.73,121.47,100.29
2025-07-23,服装,直接访问,956,2835,53.5,0.5208,118,22,0.023,232,28181.81,281,11,1111.73,121.47,100.29
2025-07-23,服装,直播,1219,4197,82.0,0.3287,168,35,0.0287,232,28181.81,281,11,1111.73,121.47,100.29
2025-07-23,服装,自然搜索,2699,8214,65.3,0.5404,336,75,0.0278,232,28181.81,281,11,1111.73,121.47,100.29
2025-07-23,电子,付费推广,1365,4580,85.3,0.3389,179,24,0.0176,122,33686.44,170,3,746.42,276.12,198.16
2025-07-23,电子,推荐,1105,2673,108.8,0.4619,162,19,0.0172,122,33686.44,170,3,746.42,276.12,198.16
